standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
icb,icb_l3,Industrials,DHA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
icb,icb_l3,Industrials,DHP,56.0,57.0,52.0,67.0,58.0,64.0,61.0,48.0,63.0,75.0,74.0,49.0
icb,icb_l3,Industrials,DID,26.0,21.0,21.0,42.0,32.0,26.0,22.0,30.0,30.0,32.0,30.0,31.0
icb,icb_l3,Industrials,DIG,33.0,42.0,42.0,64.0,31.0,38.0,47.0,70.0,34.0,38.0,41.0,57.0
icb,icb_l3,Industrials,DIH,46.0,33.0,38.0,55.0,39.0,32.0,49.0,56.0,44.0,35.0,41.0,40.0
icb,icb_l3,Industrials,DL1,51.0,44.0,45.0,49.0,33.0,80.0,61.0,67.0,61.0,61.0,54.0,37.0
icb,icb_l3,Industrials,DLG,31.0,26.0,28.0,24.0,25.0,29.0,30.0,18.0,19.0,6.0,6.0,0.0
icb,icb_l3,Industrials,DNC,81.0,76.0,96.0,81.0,84.0,97.0,100.0,98.0,86.0,83.0,99.0,88.0
icb,icb_l3,Industrials,DNP,27.0,25.0,26.0,30.0,28.0,26.0,25.0,23.0,36.0,36.0,24.0,16.0
icb,icb_l3,Industrials,DPC,92.0,91.0,100.0,81.0,99.0,87.0,90.0,63.0,65.0,75.0,91.0,61.0
icb,icb_l3,Industrials,DPG,42.0,41.0,35.0,35.0,38.0,28.0,4.0,69.0,52.0,36.0,31.0,65.0
icb,icb_l3,Industrials,DPS,,33.0,26.0,27.0,,,,,,,,
icb,icb_l3,Industrials,DS3,92.0,76.0,87.0,86.0,89.0,83.0,82.0,65.0,80.0,68.0,67.0,43.0
icb,icb_l3,Industrials,DSG,26.0,,,30.0,33.0,26.0,35.0,26.0,17.0,13.0,14.0,9.0
icb,icb_l3,Industrials,DTC,45.0,37.0,33.0,44.0,31.0,34.0,40.0,40.0,45.0,41.0,49.0,46.0
icb,icb_l3,Industrials,DTD,47.0,67.0,51.0,44.0,69.0,38.0,29.0,50.0,51.0,85.0,82.0,27.0
icb,icb_l3,Industrials,DTT,40.0,41.0,37.0,38.0,47.0,44.0,48.0,51.0,63.0,62.0,62.0,56.0
icb,icb_l3,Industrials,DVP,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,95.0
icb,icb_l3,Industrials,DXP,83.0,79.0,87.0,93.0,97.0,87.0,92.0,97.0,91.0,87.0,92.0,92.0
icb,icb_l3,Industrials,DXV,66.0,61.0,73.0,62.0,48.0,49.0,73.0,75.0,70.0,68.0,70.0,54.0
icb,icb_l3,Industrials,DZM,20.0,19.0,16.0,16.0,30.0,19.0,25.0,56.0,65.0,11.0,27.0,
icb,icb_l3,Industrials,E12,,,,,,,,,29.0,30.0,30.0,
icb,icb_l3,Industrials,EID,46.0,76.0,60.0,59.0,50.0,81.0,70.0,63.0,53.0,74.0,72.0,79.0
icb,icb_l3,Industrials,EMC,34.0,31.0,28.0,32.0,28.0,34.0,26.0,42.0,33.0,44.0,36.0,31.0
icb,icb_l3,Industrials,FCN,36.0,38.0,38.0,47.0,41.0,38.0,33.0,32.0,33.0,30.0,33.0,25.0
icb,icb_l3,Industrials,FCS,31.0,33.0,29.0,34.0,32.0,31.0,33.0,27.0,39.0,39.0,38.0,25.0
icb,icb_l3,Industrials,FDG,14.0,54.0,5.0,10.0,13.0,8.0,5.0,,,,,
icb,icb_l3,Industrials,FIC,42.0,42.0,37.0,60.0,54.0,27.0,23.0,19.0,27.0,28.0,28.0,28.0
icb,icb_l3,Industrials,FID,,69.0,56.0,,,,,61.0,69.0,53.0,,69.0
icb,icb_l3,Industrials,GAB,,,,,63.0,48.0,80.0,75.0,46.0,48.0,55.0,42.0
icb,icb_l3,Industrials,GEX,48.0,36.0,45.0,43.0,45.0,30.0,29.0,36.0,40.0,37.0,33.0,29.0
icb,icb_l3,Industrials,GIC,,,,,,,,,88.0,92.0,96.0,96.0
icb,icb_l3,Industrials,GIL,71.0,56.0,45.0,66.0,66.0,56.0,61.0,65.0,71.0,71.0,70.0,64.0
icb,icb_l3,Industrials,GKM,58.0,58.0,65.0,48.0,47.0,35.0,36.0,28.0,39.0,37.0,36.0,40.0
icb,icb_l3,Industrials,GLT,84.0,59.0,93.0,80.0,79.0,72.0,76.0,100.0,83.0,75.0,91.0,87.0
icb,icb_l3,Industrials,GMA,,,,,,,,,,,,59.0
icb,icb_l3,Industrials,GMD,86.0,59.0,59.0,56.0,70.0,66.0,69.0,36.0,55.0,50.0,47.0,35.0
icb,icb_l3,Industrials,GMX,64.0,84.0,82.0,74.0,69.0,83.0,88.0,90.0,80.0,87.0,96.0,90.0
icb,icb_l3,Industrials,GSP,96.0,100.0,98.0,63.0,76.0,73.0,62.0,62.0,68.0,63.0,67.0,62.0
icb,icb_l3,Industrials,GTN,63.0,70.0,69.0,50.0,60.0,64.0,68.0,77.0,86.0,84.0,99.0,94.0
icb,icb_l3,Industrials,GTS,43.0,60.0,68.0,66.0,45.0,47.0,57.0,73.0,48.0,60.0,48.0,69.0
icb,icb_l3,Industrials,HAH,67.0,82.0,80.0,76.0,75.0,68.0,68.0,64.0,71.0,67.0,54.0,60.0
icb,icb_l3,Industrials,HAS,63.0,59.0,75.0,76.0,87.0,79.0,62.0,75.0,81.0,56.0,68.0,72.0
icb,icb_l3,Industrials,HBC,45.0,46.0,46.0,41.0,45.0,33.0,33.0,34.0,29.0,28.0,28.0,21.0
icb,icb_l3,Industrials,HC1,,,,,,,45.0,,,,,
icb,icb_l3,Industrials,HCC,58.0,60.0,66.0,49.0,56.0,58.0,62.0,56.0,51.0,53.0,45.0,43.0
icb,icb_l3,Industrials,HCT,80.0,79.0,91.0,88.0,91.0,91.0,95.0,91.0,87.0,86.0,92.0,76.0
icb,icb_l3,Industrials,HDO,28.0,25.0,22.0,8.0,24.0,52.0,28.0,59.0,,,,
icb,icb_l3,Industrials,HEM,58.0,45.0,71.0,73.0,59.0,46.0,58.0,45.0,52.0,42.0,37.0,36.0
icb,icb_l3,Industrials,HGM,100.0,81.0,100.0,100.0,81.0,78.0,82.0,79.0,87.0,89.0,88.0,95.0
icb,icb_l3,Industrials,HHG,40.0,30.0,28.0,36.0,39.0,38.0,39.0,28.0,31.0,17.0,13.0,25.0
icb,icb_l3,Industrials,HHV,,,,,,,,21.0,24.0,38.0,33.0,37.0
icb,icb_l3,Industrials,HID,81.0,72.0,62.0,77.0,64.0,56.0,49.0,60.0,34.0,43.0,34.0,
icb,icb_l3,Industrials,HLG,44.0,48.0,47.0,49.0,55.0,44.0,48.0,30.0,60.0,47.0,43.0,35.0
icb,icb_l3,Industrials,HLY,26.0,17.0,19.0,22.0,33.0,24.0,22.0,61.0,26.0,2.0,0.0,36.0
icb,icb_l3,Industrials,HMH,87.0,85.0,83.0,89.0,93.0,87.0,97.0,95.0,88.0,85.0,99.0,99.0
icb,icb_l3,Industrials,HOM,25.0,27.0,25.0,39.0,29.0,28.0,27.0,49.0,46.0,45.0,43.0,37.0
icb,icb_l3,Industrials,HPG,70.0,60.0,62.0,63.0,65.0,55.0,57.0,59.0,68.0,61.0,68.0,67.0
icb,icb_l3,Industrials,HT1,39.0,48.0,39.0,48.0,44.0,45.0,52.0,51.0,49.0,52.0,48.0,42.0
icb,icb_l3,Industrials,HTC,83.0,79.0,83.0,81.0,85.0,86.0,87.0,90.0,92.0,85.0,90.0,80.0
icb,icb_l3,Industrials,HTE,46.0,73.0,66.0,69.0,62.0,,57.0,81.0,67.0,65.0,47.0,41.0
icb,icb_l3,Industrials,HTI,76.0,63.0,66.0,84.0,87.0,78.0,86.0,75.0,85.0,77.0,86.0,82.0
icb,icb_l3,Industrials,HTL,43.0,46.0,43.0,52.0,71.0,61.0,63.0,47.0,54.0,59.0,80.0,68.0
icb,icb_l3,Industrials,HTM,,,40.0,36.0,44.0,38.0,39.0,60.0,45.0,53.0,54.0,49.0
icb,icb_l3,Industrials,HTN,37.0,52.0,44.0,56.0,43.0,52.0,42.0,59.0,62.0,32.0,66.0,43.0
icb,icb_l3,Industrials,HTP,85.0,88.0,62.0,63.0,85.0,82.0,67.0,86.0,76.0,68.0,67.0,78.0
icb,icb_l3,Industrials,HTU,68.0,56.0,73.0,57.0,55.0,58.0,76.0,64.0,76.0,63.0,66.0,53.0
icb,icb_l3,Industrials,HTV,84.0,83.0,98.0,85.0,92.0,84.0,86.0,80.0,83.0,78.0,85.0,80.0
icb,icb_l3,Industrials,HU3,26.0,34.0,28.0,56.0,31.0,38.0,40.0,34.0,23.0,43.0,28.0,29.0
icb,icb_l3,Industrials,HUB,66.0,72.0,60.0,52.0,63.0,68.0,58.0,56.0,61.0,65.0,60.0,44.0
icb,icb_l3,Industrials,HUT,41.0,53.0,42.0,23.0,30.0,35.0,35.0,36.0,32.0,26.0,9.0,1.0
icb,icb_l3,Industrials,HVH,,78.0,85.0,88.0,82.0,94.0,97.0,70.0,63.0,76.0,58.0,32.0
icb,icb_l3,Industrials,HVX,20.0,23.0,28.0,37.0,27.0,30.0,34.0,26.0,36.0,38.0,36.0,31.0
icb,icb_l3,Industrials,ICG,19.0,20.0,58.0,93.0,67.0,82.0,79.0,86.0,62.0,76.0,60.0,84.0
icb,icb_l3,Industrials,IDC,,47.0,51.0,40.0,49.0,38.0,55.0,38.0,47.0,39.0,52.0,35.0
icb,icb_l3,Industrials,IDV,83.0,79.0,98.0,94.0,97.0,90.0,91.0,100.0,85.0,87.0,94.0,81.0
icb,icb_l3,Industrials,IHK,50.0,43.0,47.0,,62.0,51.0,59.0,57.0,,,,
icb,icb_l3,Industrials,IJC,39.0,46.0,45.0,37.0,54.0,51.0,36.0,46.0,59.0,46.0,46.0,51.0
icb,icb_l3,Industrials,ILS,,,31.0,47.0,31.0,26.0,27.0,57.0,38.0,47.0,30.0,50.0
icb,icb_l3,Industrials,INC,58.0,54.0,65.0,67.0,63.0,54.0,64.0,70.0,67.0,60.0,62.0,59.0
icb,icb_l3,Industrials,INN,64.0,56.0,64.0,67.0,69.0,70.0,63.0,57.0,60.0,52.0,63.0,44.0
icb,icb_l3,Industrials,ITD,79.0,70.0,92.0,79.0,65.0,62.0,49.0,56.0,60.0,46.0,43.0,55.0
icb,icb_l3,Industrials,KDM,64.0,73.0,,97.0,53.0,66.0,70.0,63.0,69.0,,,56.0
icb,icb_l3,Industrials,KHL,19.0,19.0,,,,,,,,,,
icb,icb_l3,Industrials,KIP,73.0,62.0,39.0,,,,,,,,,
icb,icb_l3,Industrials,KOS,48.0,53.0,67.0,69.0,61.0,56.0,63.0,62.0,56.0,59.0,56.0,39.0
icb,icb_l3,Industrials,KPF,83.0,45.0,48.0,41.0,53.0,37.0,49.0,83.0,,68.0,12.0,69.0
icb,icb_l3,Industrials,KSB,100.0,81.0,64.0,75.0,67.0,64.0,48.0,68.0,58.0,65.0,53.0,59.0
icb,icb_l3,Industrials,KSD,59.0,63.0,67.0,87.0,88.0,87.0,88.0,70.0,63.0,69.0,74.0,63.0
icb,icb_l3,Industrials,KTL,15.0,56.0,10.0,14.0,14.0,54.0,10.0,3.0,13.0,55.0,16.0,34.0
icb,icb_l3,Industrials,KTT,62.0,43.0,36.0,81.0,71.0,,100.0,100.0,82.0,,71.0,54.0
icb,icb_l3,Industrials,L10,27.0,32.0,29.0,29.0,40.0,32.0,35.0,29.0,40.0,41.0,40.0,32.0
icb,icb_l3,Industrials,L14,79.0,86.0,100.0,95.0,99.0,100.0,100.0,100.0,85.0,78.0,81.0,80.0
icb,icb_l3,Industrials,L18,33.0,34.0,36.0,11.0,34.0,11.0,39.0,23.0,30.0,31.0,27.0,24.0
icb,icb_l3,Industrials,L35,30.0,32.0,28.0,35.0,28.0,24.0,28.0,21.0,24.0,19.0,23.0,29.0
icb,icb_l3,Industrials,L43,28.0,25.0,23.0,3.0,21.0,21.0,20.0,10.0,38.0,48.0,50.0,31.0
icb,icb_l3,Industrials,L44,23.0,23.0,,,,,,,,,,
icb,icb_l3,Industrials,L61,36.0,36.0,35.0,38.0,37.0,29.0,36.0,31.0,37.0,35.0,35.0,30.0
icb,icb_l3,Industrials,L62,28.0,30.0,31.0,33.0,36.0,32.0,33.0,27.0,37.0,35.0,28.0,28.0
icb,icb_l3,Industrials,LBM,69.0,77.0,78.0,78.0,80.0,91.0,90.0,83.0,87.0,92.0,94.0,80.0
icb,icb_l3,Industrials,LCD,34.0,31.0,28.0,34.0,32.0,36.0,22.0,29.0,50.0,32.0,30.0,39.0
icb,icb_l3,Industrials,LCG,32.0,34.0,35.0,44.0,42.0,38.0,39.0,29.0,30.0,45.0,41.0,32.0
icb,icb_l3,Industrials,LCS,34.0,34.0,24.0,33.0,31.0,34.0,27.0,28.0,28.0,8.0,11.0,
icb,icb_l3,Industrials,LDW,,,,59.0,75.0,63.0,82.0,60.0,79.0,60.0,72.0,59.0
icb,icb_l3,Industrials,LGC,48.0,52.0,53.0,45.0,49.0,49.0,47.0,46.0,50.0,48.0,51.0,42.0
icb,icb_l3,Industrials,LHC,61.0,70.0,65.0,68.0,78.0,65.0,64.0,71.0,70.0,79.0,76.0,63.0
icb,icb_l3,Industrials,LIG,27.0,18.0,15.0,37.0,17.0,13.0,7.0,9.0,20.0,32.0,19.0,10.0
icb,icb_l3,Industrials,LLM,,,46.0,25.0,40.0,33.0,59.0,62.0,51.0,50.0,61.0,41.0
icb,icb_l3,Industrials,LM3,26.0,14.0,10.0,40.0,,,,,,,,
icb,icb_l3,Industrials,LM7,36.0,36.0,34.0,36.0,29.0,29.0,25.0,38.0,34.0,29.0,34.0,34.0
icb,icb_l3,Industrials,LM8,36.0,35.0,36.0,39.0,41.0,35.0,33.0,29.0,36.0,32.0,37.0,26.0
icb,icb_l3,Industrials,LO5,36.0,22.0,34.0,38.0,24.0,13.0,15.0,5.0,24.0,52.0,25.0,21.0
icb,icb_l3,Industrials,LUT,22.0,32.0,25.0,25.0,22.0,16.0,17.0,8.0,21.0,33.0,38.0,15.0
icb,icb_l3,Industrials,MAC,48.0,46.0,45.0,53.0,54.0,41.0,47.0,50.0,42.0,40.0,41.0,40.0
icb,icb_l3,Industrials,MAS,58.0,53.0,57.0,52.0,69.0,51.0,69.0,57.0,34.0,9.0,10.0,30.0
icb,icb_l3,Industrials,MBG,61.0,74.0,83.0,78.0,70.0,71.0,81.0,88.0,76.0,85.0,71.0,72.0
icb,icb_l3,Industrials,MCC,67.0,70.0,75.0,68.0,70.0,88.0,76.0,76.0,63.0,66.0,59.0,47.0
icb,icb_l3,Industrials,MCG,21.0,0.0,14.0,18.0,28.0,25.0,24.0,32.0,21.0,19.0,15.0,11.0
icb,icb_l3,Industrials,MCI,,,,,,,,,,,,34.0
icb,icb_l3,Industrials,MCO,40.0,46.0,40.0,38.0,37.0,33.0,38.0,50.0,43.0,42.0,48.0,29.0
icb,icb_l3,Industrials,MCP,47.0,51.0,44.0,72.0,51.0,63.0,41.0,49.0,57.0,53.0,40.0,41.0
icb,icb_l3,Industrials,MDF,29.0,39.0,36.0,44.0,38.0,38.0,42.0,23.0,21.0,15.0,43.0,37.0
icb,icb_l3,Industrials,MDG,54.0,52.0,43.0,33.0,41.0,42.0,51.0,50.0,40.0,41.0,34.0,30.0
icb,icb_l3,Industrials,MEC,20.0,23.0,14.0,0.0,13.0,0.0,0.0,0.0,3.0,35.0,,
icb,icb_l3,Industrials,MEG,51.0,51.0,43.0,66.0,57.0,38.0,41.0,43.0,43.0,36.0,41.0,38.0
icb,icb_l3,Industrials,MHC,78.0,,82.0,60.0,62.0,,65.0,74.0,56.0,,,
icb,icb_l3,Industrials,MIE,33.0,32.0,30.0,32.0,32.0,31.0,30.0,27.0,33.0,30.0,30.0,25.0
icb,icb_l3,Industrials,MST,76.0,76.0,63.0,60.0,67.0,67.0,65.0,62.0,51.0,24.0,34.0,57.0
icb,icb_l3,Industrials,MTS,54.0,55.0,50.0,60.0,62.0,59.0,62.0,61.0,,,,44.0
icb,icb_l3,Industrials,MVC,58.0,52.0,71.0,65.0,46.0,51.0,78.0,71.0,58.0,40.0,51.0,63.0
icb,icb_l3,Industrials,MVN,,,17.0,36.0,24.0,14.0,27.0,50.0,39.0,46.0,39.0,
icb,icb_l3,Industrials,NAP,86.0,80.0,86.0,85.0,77.0,87.0,86.0,84.0,88.0,82.0,89.0,80.0
icb,icb_l3,Industrials,NAV,73.0,58.0,54.0,71.0,63.0,70.0,68.0,73.0,64.0,68.0,82.0,69.0
icb,icb_l3,Industrials,NCP,25.0,24.0,21.0,24.0,34.0,30.0,20.0,46.0,34.0,25.0,21.0,2.0
icb,icb_l3,Industrials,NCT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
icb,icb_l3,Industrials,ND2,45.0,50.0,82.0,65.0,31.0,42.0,84.0,50.0,11.0,54.0,69.0,57.0
icb,icb_l3,Industrials,NDX,50.0,49.0,49.0,50.0,39.0,57.0,50.0,29.0,38.0,37.0,39.0,46.0
icb,icb_l3,Industrials,NHA,78.0,94.0,86.0,94.0,89.0,92.0,100.0,100.0,95.0,93.0,90.0,75.0
icb,icb_l3,Industrials,NHC,96.0,95.0,100.0,99.0,100.0,93.0,100.0,100.0,100.0,91.0,100.0,100.0
icb,icb_l3,Industrials,NHP,25.0,23.0,22.0,,,,,,,,,
icb,icb_l3,Industrials,NNC,100.0,100.0,100.0,100.0,95.0,100.0,100.0,91.0,94.0,94.0,98.0,94.0
icb,icb_l3,Industrials,NOS,39.0,38.0,34.0,40.0,39.0,35.0,36.0,34.0,,36.0,35.0,
icb,icb_l3,Industrials,NTB,23.0,18.0,18.0,31.0,14.0,,,,,,,
icb,icb_l3,Industrials,NTP,44.0,53.0,46.0,52.0,54.0,57.0,49.0,61.0,56.0,57.0,69.0,60.0
icb,icb_l3,Industrials,PAC,47.0,53.0,61.0,50.0,63.0,56.0,55.0,63.0,60.0,51.0,57.0,55.0
icb,icb_l3,Industrials,PAN,64.0,48.0,59.0,74.0,64.0,53.0,55.0,62.0,51.0,51.0,45.0,42.0
icb,icb_l3,Industrials,PBP,49.0,45.0,40.0,58.0,56.0,47.0,41.0,69.0,45.0,41.0,51.0,68.0
icb,icb_l3,Industrials,PC1,34.0,53.0,45.0,36.0,40.0,37.0,33.0,22.0,39.0,45.0,43.0,32.0
icb,icb_l3,Industrials,PCM,41.0,45.0,47.0,,,,57.0,44.0,,,,
icb,icb_l3,Industrials,PCT,65.0,58.0,92.0,100.0,96.0,90.0,92.0,91.0,90.0,83.0,88.0,86.0
icb,icb_l3,Industrials,PDB,44.0,42.0,39.0,41.0,38.0,34.0,58.0,46.0,35.0,34.0,40.0,26.0
icb,icb_l3,Industrials,PDN,68.0,82.0,88.0,78.0,93.0,85.0,95.0,82.0,88.0,82.0,94.0,80.0
icb,icb_l3,Industrials,PEG,,,,,49.0,54.0,52.0,44.0,43.0,36.0,19.0,25.0
icb,icb_l3,Industrials,PEN,20.0,18.0,19.0,59.0,40.0,25.0,21.0,23.0,13.0,21.0,53.0,39.0
icb,icb_l3,Industrials,PHH,10.0,12.0,7.0,16.0,11.0,39.0,47.0,58.0,45.0,44.0,56.0,49.0
icb,icb_l3,Industrials,PHN,,,81.0,63.0,90.0,76.0,84.0,60.0,100.0,97.0,100.0,98.0
icb,icb_l3,Industrials,PHP,85.0,86.0,98.0,82.0,89.0,89.0,89.0,83.0,86.0,80.0,99.0,83.0
icb,icb_l3,Industrials,PIT,44.0,38.0,25.0,30.0,36.0,31.0,52.0,44.0,49.0,40.0,42.0,38.0
icb,icb_l3,Industrials,PIV,46.0,,,,,,,,,,,
icb,icb_l3,Industrials,PJT,61.0,72.0,70.0,61.0,69.0,56.0,50.0,41.0,45.0,43.0,49.0,31.0
icb,icb_l3,Industrials,PMP,41.0,41.0,39.0,41.0,39.0,34.0,40.0,38.0,41.0,43.0,40.0,36.0
icb,icb_l3,Industrials,PMS,41.0,44.0,39.0,37.0,46.0,46.0,62.0,62.0,67.0,63.0,64.0,62.0
icb,icb_l3,Industrials,PNP,,,,,,,80.0,,,,,
icb,icb_l3,Industrials,PPS,39.0,21.0,34.0,58.0,33.0,41.0,49.0,46.0,54.0,52.0,49.0,65.0
icb,icb_l3,Industrials,PQN,,,,,51.0,48.0,59.0,41.0,62.0,62.0,60.0,50.0
icb,icb_l3,Industrials,PRC,34.0,31.0,35.0,33.0,39.0,33.0,29.0,22.0,30.0,35.0,37.0,22.0
icb,icb_l3,Industrials,PSB,72.0,76.0,73.0,85.0,80.0,63.0,68.0,79.0,82.0,79.0,82.0,82.0
icb,icb_l3,Industrials,PSP,65.0,50.0,51.0,71.0,67.0,63.0,63.0,75.0,67.0,70.0,79.0,66.0
icb,icb_l3,Industrials,PTC,37.0,42.0,45.0,39.0,58.0,46.0,86.0,43.0,67.0,82.0,81.0,
icb,icb_l3,Industrials,PTD,24.0,18.0,47.0,69.0,76.0,51.0,57.0,26.0,50.0,56.0,55.0,44.0
icb,icb_l3,Industrials,PTS,48.0,42.0,30.0,52.0,38.0,31.0,34.0,34.0,37.0,36.0,38.0,28.0
icb,icb_l3,Industrials,PVA,32.0,,,,43.0,,,,,,,
icb,icb_l3,Industrials,PVE,49.0,42.0,40.0,34.0,54.0,33.0,,,,,,
icb,icb_l3,Industrials,PVH,17.0,23.0,28.0,51.0,21.0,19.0,27.0,19.0,37.0,30.0,11.0,2.0
icb,icb_l3,Industrials,PVM,54.0,67.0,60.0,55.0,69.0,75.0,72.0,57.0,59.0,57.0,59.0,50.0
icb,icb_l3,Industrials,PVO,42.0,39.0,,,,,,,,,,
icb,icb_l3,Industrials,PVP,60.0,58.0,46.0,72.0,64.0,52.0,55.0,67.0,51.0,51.0,75.0,80.0
icb,icb_l3,Industrials,PVT,64.0,63.0,55.0,69.0,68.0,66.0,65.0,65.0,58.0,63.0,66.0,70.0
icb,icb_l3,Industrials,PVV,23.0,8.0,26.0,11.0,11.0,10.0,6.0,0.0,7.0,6.0,8.0,0.0
icb,icb_l3,Industrials,PVX,35.0,6.0,5.0,5.0,16.0,4.0,3.0,0.0,10.0,11.0,6.0,
icb,icb_l3,Industrials,PVY,36.0,36.0,32.0,32.0,36.0,28.0,35.0,26.0,36.0,29.0,27.0,21.0
icb,icb_l3,Industrials,PXA,35.0,48.0,,,34.0,,,,,,,12.0
icb,icb_l3,Industrials,PXI,18.0,8.0,23.0,47.0,41.0,39.0,29.0,37.0,24.0,25.0,31.0,40.0
icb,icb_l3,Industrials,PXL,63.0,69.0,61.0,66.0,77.0,51.0,58.0,62.0,68.0,69.0,73.0,59.0
icb,icb_l3,Industrials,PXM,11.0,16.0,13.0,32.0,12.0,27.0,28.0,19.0,,,,5.0
icb,icb_l3,Industrials,PXS,20.0,10.0,8.0,11.0,13.0,11.0,7.0,0.0,21.0,20.0,21.0,14.0
icb,icb_l3,Industrials,PXT,27.0,39.0,26.0,28.0,10.0,11.0,27.0,36.0,30.0,12.0,17.0,8.0
icb,icb_l3,Industrials,QHD,39.0,34.0,35.0,39.0,42.0,39.0,57.0,77.0,72.0,85.0,92.0,86.0
icb,icb_l3,Industrials,QNC,1.0,30.0,31.0,43.0,21.0,31.0,28.0,51.0,38.0,47.0,4.0,
icb,icb_l3,Industrials,RCC,17.0,15.0,41.0,18.0,14.0,13.0,53.0,,,,,
icb,icb_l3,Industrials,REE,62.0,64.0,60.0,69.0,67.0,68.0,77.0,57.0,56.0,55.0,55.0,50.0
icb,icb_l3,Industrials,ROS,35.0,40.0,29.0,44.0,44.0,38.0,36.0,51.0,44.0,19.0,41.0,41.0
icb,icb_l3,Industrials,S12,,,,,,,,0.0,,,,
icb,icb_l3,Industrials,S55,53.0,52.0,56.0,47.0,45.0,39.0,32.0,23.0,45.0,29.0,38.0,
icb,icb_l3,Industrials,S72,39.0,,39.0,42.0,38.0,33.0,66.0,21.0,18.0,22.0,60.0,48.0
icb,icb_l3,Industrials,S74,33.0,45.0,28.0,46.0,,25.0,,59.0,,,,
icb,icb_l3,Industrials,S99,36.0,35.0,31.0,40.0,43.0,38.0,22.0,3.0,55.0,55.0,35.0,39.0
icb,icb_l3,Industrials,SAM,40.0,34.0,28.0,38.0,31.0,25.0,30.0,38.0,32.0,39.0,33.0,31.0
icb,icb_l3,Industrials,SAP,59.0,73.0,72.0,,,,,66.0,,55.0,,39.0
icb,icb_l3,Industrials,SAS,88.0,91.0,85.0,88.0,94.0,98.0,88.0,77.0,69.0,67.0,77.0,86.0
icb,icb_l3,Industrials,SBA,78.0,47.0,54.0,63.0,80.0,64.0,47.0,68.0,56.0,44.0,62.0,70.0
icb,icb_l3,Industrials,SBV,71.0,70.0,59.0,46.0,52.0,34.0,42.0,82.0,46.0,47.0,45.0,63.0
icb,icb_l3,Industrials,SC5,34.0,45.0,54.0,32.0,56.0,38.0,34.0,41.0,46.0,44.0,44.0,37.0
icb,icb_l3,Industrials,SCI,36.0,32.0,32.0,47.0,50.0,60.0,32.0,13.0,50.0,52.0,44.0,47.0
icb,icb_l3,Industrials,SCJ,8.0,37.0,27.0,16.0,26.0,8.0,26.0,15.0,24.0,20.0,25.0,13.0
icb,icb_l3,Industrials,SCL,23.0,20.0,22.0,31.0,38.0,37.0,47.0,31.0,53.0,57.0,48.0,56.0
icb,icb_l3,Industrials,SD2,29.0,22.0,21.0,29.0,27.0,25.0,26.0,18.0,36.0,21.0,20.0,8.0
icb,icb_l3,Industrials,SD3,,,,,,,3.0,,,,,46.0
icb,icb_l3,Industrials,SD4,34.0,33.0,31.0,34.0,35.0,30.0,31.0,18.0,32.0,25.0,,28.0
icb,icb_l3,Industrials,SD5,30.0,30.0,28.0,31.0,30.0,28.0,27.0,22.0,41.0,44.0,44.0,28.0
icb,icb_l3,Industrials,SD6,31.0,31.0,26.0,28.0,31.0,30.0,25.0,18.0,32.0,31.0,24.0,21.0
icb,icb_l3,Industrials,SD7,34.0,50.0,,71.0,,,,,,,,
icb,icb_l3,Industrials,SD9,34.0,41.0,28.0,33.0,48.0,25.0,14.0,15.0,42.0,31.0,28.0,9.0
icb,icb_l3,Industrials,SDA,47.0,34.0,67.0,21.0,32.0,25.0,13.0,4.0,65.0,24.0,25.0,15.0
icb,icb_l3,Industrials,SDC,41.0,47.0,36.0,48.0,41.0,35.0,33.0,34.0,41.0,33.0,44.0,31.0
icb,icb_l3,Industrials,SDG,64.0,44.0,45.0,42.0,42.0,48.0,77.0,63.0,60.0,73.0,63.0,48.0
icb,icb_l3,Industrials,SDH,26.0,1.0,,,,,,,,,,
icb,icb_l3,Industrials,SDJ,,19.0,,,,,,,,,,
icb,icb_l3,Industrials,SDN,67.0,52.0,56.0,65.0,77.0,55.0,60.0,68.0,78.0,64.0,64.0,86.0
icb,icb_l3,Industrials,SDP,29.0,27.0,16.0,48.0,35.0,18.0,12.0,0.0,27.0,8.0,7.0,23.0
icb,icb_l3,Industrials,SDT,22.0,21.0,25.0,16.0,20.0,22.0,12.0,18.0,17.0,27.0,20.0,14.0
icb,icb_l3,Industrials,SDU,34.0,32.0,31.0,35.0,43.0,36.0,38.0,51.0,42.0,49.0,48.0,36.0
icb,icb_l3,Industrials,SDY,43.0,48.0,39.0,42.0,,,,,,,,
icb,icb_l3,Industrials,SFI,69.0,71.0,74.0,67.0,83.0,88.0,88.0,88.0,86.0,96.0,100.0,81.0
icb,icb_l3,Industrials,SFN,94.0,84.0,92.0,91.0,94.0,93.0,92.0,100.0,95.0,100.0,100.0,100.0
icb,icb_l3,Industrials,SGN,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,85.0,87.0
