standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3
gics,gics_l2,N/A,NNB,14.0,22.0,23.0,41.0,45.0,45.0,54.0,34.0,42.0,49.0,40.0
gics,gics_l2,N/A,NNG,80.0,19.0,41.0,14.0,32.0,40.0,40.0,16.0,33.0,25.0,29.0
gics,gics_l2,N/A,NOS,36.0,34.0,32.0,47.0,35.0,34.0,29.0,36.0,,35.0,32.0
gics,gics_l2,N/A,NQB,77.0,67.0,63.0,63.0,65.0,64.0,55.0,52.0,54.0,42.0,38.0
gics,gics_l2,N/A,NQN,42.0,37.0,40.0,57.0,43.0,30.0,35.0,55.0,43.0,39.0,48.0
gics,gics_l2,N/A,NQT,68.0,74.0,64.0,67.0,77.0,81.0,71.0,69.0,71.0,76.0,
gics,gics_l2,N/A,NS2,73.0,63.0,66.0,69.0,71.0,64.0,61.0,64.0,63.0,73.0,76.0
gics,gics_l2,N/A,NTB,16.0,9.0,15.0,31.0,11.0,,,,,,
gics,gics_l2,N/A,NTC,94.0,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,NTT,7.0,,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
gics,gics_l2,N/A,PAS,,,,66.0,47.0,51.0,50.0,37.0,41.0,47.0,33.0
gics,gics_l2,N/A,PBC,,,,,32.0,29.0,24.0,24.0,20.0,23.0,26.0
gics,gics_l2,N/A,PBT,,80.0,100.0,,,,,,,,
gics,gics_l2,N/A,PCF,41.0,44.0,48.0,61.0,46.0,58.0,,,,,43.0
gics,gics_l2,N/A,PCM,46.0,48.0,47.0,,,,71.0,49.0,,,
gics,gics_l2,N/A,PDV,58.0,61.0,30.0,61.0,41.0,49.0,38.0,32.0,27.0,46.0,86.0
gics,gics_l2,N/A,PEG,,,,,39.0,62.0,,38.0,35.0,34.0,14.0
gics,gics_l2,N/A,PIS,50.0,46.0,44.0,60.0,52.0,50.0,47.0,69.0,59.0,60.0,53.0
gics,gics_l2,N/A,PMT,,34.0,30.0,38.0,,,,,,,
gics,gics_l2,N/A,PMW,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0
gics,gics_l2,N/A,PNP,,,,,,,81.0,,,,
gics,gics_l2,N/A,POS,,,,,,,,,60.0,,89.0
gics,gics_l2,N/A,POV,50.0,55.0,56.0,72.0,51.0,65.0,55.0,47.0,54.0,40.0,38.0
gics,gics_l2,N/A,PPH,30.0,26.0,23.0,17.0,34.0,31.0,23.0,21.0,49.0,42.0,35.0
gics,gics_l2,N/A,PQN,,,,,48.0,,,,,,
gics,gics_l2,N/A,PRT,,,,,,,,,51.0,55.0,66.0
gics,gics_l2,N/A,PSB,82.0,89.0,87.0,,,,,97.0,,,
gics,gics_l2,N/A,PSH,,,,,,,,,48.0,32.0,24.0
gics,gics_l2,N/A,PSP,65.0,49.0,46.0,73.0,73.0,73.0,62.0,93.0,70.0,83.0,86.0
gics,gics_l2,N/A,PTE,37.0,40.0,37.0,51.0,36.0,39.0,34.0,,,,
gics,gics_l2,N/A,PTV,68.0,69.0,,,,41.0,65.0,93.0,63.0,59.0,42.0
gics,gics_l2,N/A,PTX,,,34.0,58.0,,,,,,,
gics,gics_l2,N/A,PVH,18.0,21.0,,64.0,25.0,26.0,35.0,35.0,41.0,34.0,15.0
gics,gics_l2,N/A,PVM,60.0,77.0,70.0,65.0,69.0,90.0,72.0,62.0,64.0,75.0,75.0
gics,gics_l2,N/A,PVP,67.0,67.0,46.0,77.0,70.0,59.0,57.0,82.0,52.0,53.0,83.0
gics,gics_l2,N/A,PVY,35.0,35.0,33.0,33.0,35.0,28.0,30.0,31.0,34.0,29.0,25.0
gics,gics_l2,N/A,PWS,94.0,92.0,99.0,89.0,96.0,100.0,97.0,90.0,76.0,81.0,82.0
gics,gics_l2,N/A,PXC,,19.0,9.0,,,,,,,,
gics,gics_l2,N/A,PXM,4.0,8.0,13.0,32.0,9.0,21.0,15.0,26.0,,,
gics,gics_l2,N/A,QNS,59.0,82.0,77.0,88.0,72.0,92.0,84.0,100.0,63.0,92.0,82.0
gics,gics_l2,N/A,QNW,,,55.0,70.0,82.0,97.0,85.0,70.0,67.0,83.0,79.0
gics,gics_l2,N/A,QPH,77.0,84.0,92.0,84.0,97.0,82.0,68.0,89.0,82.0,85.0,94.0
gics,gics_l2,N/A,QTP,34.0,38.0,0.0,64.0,56.0,47.0,33.0,62.0,38.0,35.0,28.0
gics,gics_l2,N/A,RCC,14.0,6.0,35.0,10.0,11.0,10.0,50.0,,,,
gics,gics_l2,N/A,RTB,56.0,88.0,52.0,71.0,70.0,100.0,75.0,83.0,53.0,87.0,95.0
gics,gics_l2,N/A,S72,,,37.0,50.0,34.0,31.0,62.0,27.0,15.0,22.0,52.0
gics,gics_l2,N/A,SAS,100.0,100.0,,94.0,100.0,100.0,89.0,86.0,71.0,81.0,90.0
gics,gics_l2,N/A,SBD,,,,,21.0,,,,,,
gics,gics_l2,N/A,SBH,100.0,91.0,100.0,100.0,100.0,95.0,100.0,100.0,87.0,88.0,100.0
gics,gics_l2,N/A,SBL,64.0,51.0,32.0,56.0,34.0,40.0,51.0,46.0,37.0,31.0,44.0
gics,gics_l2,N/A,SBM,75.0,77.0,67.0,73.0,84.0,76.0,40.0,46.0,54.0,76.0,67.0
gics,gics_l2,N/A,SBR,36.0,42.0,,,79.0,,,77.0,40.0,47.0,
gics,gics_l2,N/A,SCY,60.0,,,,,,,,,,
gics,gics_l2,N/A,SD3,,,,,,,0.0,,,,
gics,gics_l2,N/A,SDJ,,12.0,,,,,,,,,
gics,gics_l2,N/A,SDK,,,69.0,,75.0,63.0,,37.0,,,
gics,gics_l2,N/A,SDV,,,,,,,27.0,,,31.0,
gics,gics_l2,N/A,SEA,47.0,41.0,44.0,,78.0,83.0,,73.0,,99.0,81.0
gics,gics_l2,N/A,SGP,53.0,65.0,43.0,72.0,84.0,96.0,76.0,79.0,76.0,100.0,99.0
gics,gics_l2,N/A,SGS,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,,
gics,gics_l2,N/A,SHG,15.0,11.0,13.0,,20.0,17.0,7.0,18.0,24.0,17.0,11.0
gics,gics_l2,N/A,SID,100.0,99.0,,,,,,,,,
gics,gics_l2,N/A,SIP,,,,,61.0,81.0,80.0,66.0,59.0,83.0,79.0
gics,gics_l2,N/A,SJG,,,,,19.0,33.0,30.0,23.0,21.0,27.0,28.0
gics,gics_l2,N/A,SKH,96.0,87.0,80.0,91.0,100.0,96.0,87.0,84.0,95.0,98.0,100.0
gics,gics_l2,N/A,SKV,92.0,86.0,67.0,65.0,93.0,91.0,80.0,72.0,79.0,89.0,85.0
gics,gics_l2,N/A,SNZ,55.0,52.0,53.0,64.0,57.0,59.0,66.0,82.0,67.0,87.0,58.0
gics,gics_l2,N/A,SP2,,,,,,,,,,82.0,83.0
gics,gics_l2,N/A,SPA,94.0,89.0,79.0,,,,,,,,
gics,gics_l2,N/A,SPD,49.0,47.0,49.0,55.0,47.0,47.0,45.0,33.0,45.0,49.0,44.0
gics,gics_l2,N/A,SRT,32.0,35.0,43.0,34.0,37.0,36.0,41.0,31.0,29.0,15.0,18.0
gics,gics_l2,N/A,STH,,,,,,,,,,,64.0
gics,gics_l2,N/A,STW,19.0,37.0,21.0,22.0,33.0,36.0,50.0,34.0,64.0,61.0,81.0
gics,gics_l2,N/A,SVG,25.0,24.0,25.0,27.0,28.0,28.0,20.0,30.0,28.0,27.0,25.0
gics,gics_l2,N/A,SWC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,77.0,100.0
gics,gics_l2,N/A,SZB,,,,,,,,87.0,86.0,94.0,92.0
gics,gics_l2,N/A,SZE,,72.0,66.0,,,,,,,,
gics,gics_l2,N/A,T12,62.0,85.0,81.0,83.0,69.0,80.0,68.0,,,,
gics,gics_l2,N/A,TBD,41.0,33.0,33.0,65.0,45.0,42.0,35.0,59.0,46.0,59.0,44.0
gics,gics_l2,N/A,TCK,9.0,10.0,,,23.0,8.0,0.0,36.0,9.0,29.0,
gics,gics_l2,N/A,TCW,77.0,70.0,83.0,82.0,90.0,89.0,90.0,91.0,92.0,95.0,95.0
gics,gics_l2,N/A,TDF,,,,,45.0,50.0,57.0,61.0,44.0,50.0,41.0
gics,gics_l2,N/A,TDG,78.0,54.0,75.0,64.0,49.0,51.0,55.0,60.0,53.0,44.0,67.0
gics,gics_l2,N/A,TDP,,,32.0,36.0,31.0,39.0,40.0,36.0,35.0,33.0,34.0
gics,gics_l2,N/A,TDS,100.0,96.0,63.0,62.0,92.0,84.0,64.0,73.0,74.0,95.0,
gics,gics_l2,N/A,THN,,32.0,,,34.0,34.0,35.0,37.0,49.0,44.0,
gics,gics_l2,N/A,TID,38.0,48.0,39.0,60.0,44.0,28.0,34.0,44.0,34.0,38.0,19.0
gics,gics_l2,N/A,TKA,,49.0,,,,,,,,,
gics,gics_l2,N/A,TL4,33.0,35.0,29.0,30.0,31.0,33.0,21.0,34.0,31.0,34.0,30.0
gics,gics_l2,N/A,TLP,,,,,45.0,41.0,45.0,24.0,27.0,21.0,22.0
gics,gics_l2,N/A,TMG,87.0,100.0,,95.0,97.0,100.0,,83.0,62.0,72.0,76.0
gics,gics_l2,N/A,TNB,58.0,54.0,60.0,58.0,64.0,61.0,44.0,47.0,61.0,65.0,
gics,gics_l2,N/A,TNI,53.0,56.0,55.0,56.0,51.0,49.0,55.0,47.0,52.0,57.0,47.0
gics,gics_l2,N/A,TNS,41.0,33.0,9.0,0.0,0.0,5.0,2.0,49.0,,,
gics,gics_l2,N/A,TNW,41.0,49.0,48.0,60.0,58.0,55.0,60.0,40.0,36.0,40.0,31.0
gics,gics_l2,N/A,TOP,,87.0,,,,48.0,,,,,
gics,gics_l2,N/A,TTN,77.0,66.0,41.0,68.0,49.0,94.0,64.0,28.0,44.0,59.0,48.0
gics,gics_l2,N/A,TTS,38.0,37.0,26.0,40.0,29.0,32.0,28.0,41.0,55.0,46.0,40.0
gics,gics_l2,N/A,TVN,60.0,56.0,46.0,59.0,68.0,57.0,44.0,43.0,25.0,38.0,30.0
gics,gics_l2,N/A,TVW,43.0,41.0,36.0,53.0,65.0,55.0,46.0,45.0,65.0,49.0,46.0
gics,gics_l2,N/A,UDJ,,,,,,,,,,,77.0
gics,gics_l2,N/A,UPH,16.0,,,67.0,24.0,54.0,15.0,19.0,,24.0,25.0
gics,gics_l2,N/A,VAV,,,75.0,82.0,55.0,65.0,55.0,45.0,53.0,50.0,52.0
gics,gics_l2,N/A,VCA,86.0,71.0,48.0,59.0,79.0,64.0,54.0,53.0,69.0,74.0,97.0
gics,gics_l2,N/A,VCP,72.0,54.0,71.0,77.0,80.0,76.0,62.0,61.0,37.0,25.0,32.0
gics,gics_l2,N/A,VCW,100.0,100.0,100.0,89.0,100.0,100.0,,32.0,66.0,100.0,95.0
gics,gics_l2,N/A,VCX,0.0,13.0,10.0,13.0,5.0,26.0,14.0,26.0,17.0,31.0,22.0
gics,gics_l2,N/A,VEA,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,
gics,gics_l2,N/A,VEC,45.0,34.0,45.0,65.0,60.0,59.0,69.0,78.0,61.0,76.0,84.0
gics,gics_l2,N/A,VFC,46.0,48.0,46.0,60.0,48.0,61.0,54.0,56.0,55.0,59.0,49.0
gics,gics_l2,N/A,VGG,75.0,71.0,,,,,,,,,
gics,gics_l2,N/A,VGI,14.0,12.0,26.0,33.0,32.0,43.0,31.0,37.0,58.0,38.0,46.0
gics,gics_l2,N/A,VGR,59.0,78.0,69.0,80.0,76.0,77.0,79.0,99.0,92.0,100.0,100.0
gics,gics_l2,N/A,VGT,31.0,29.0,29.0,20.0,33.0,30.0,24.0,27.0,34.0,30.0,28.0
gics,gics_l2,N/A,VGV,49.0,44.0,42.0,57.0,50.0,48.0,47.0,49.0,48.0,53.0,42.0
gics,gics_l2,N/A,VHF,45.0,62.0,83.0,78.0,50.0,50.0,62.0,90.0,66.0,75.0,98.0
gics,gics_l2,N/A,VIH,7.0,9.0,11.0,,,,,,,,
gics,gics_l2,N/A,VIW,31.0,21.0,21.0,22.0,28.0,20.0,19.0,27.0,22.0,17.0,21.0
gics,gics_l2,N/A,VLC,100.0,100.0,93.0,87.0,95.0,98.0,,100.0,,,
gics,gics_l2,N/A,VLG,,76.0,,,,,,,,,
gics,gics_l2,N/A,VLW,94.0,,98.0,100.0,100.0,,100.0,100.0,100.0,,100.0
gics,gics_l2,N/A,VMG,,47.0,38.0,47.0,47.0,37.0,,,,,
gics,gics_l2,N/A,VNP,29.0,45.0,45.0,2.0,32.0,21.0,54.0,14.0,60.0,52.0,58.0
gics,gics_l2,N/A,VOC,66.0,53.0,51.0,73.0,70.0,59.0,62.0,86.0,87.0,90.0,100.0
gics,gics_l2,N/A,VPA,15.0,6.0,18.0,13.0,21.0,20.0,11.0,20.0,56.0,85.0,29.0
gics,gics_l2,N/A,VSF,,,,,26.0,8.0,27.0,,,,
gics,gics_l2,N/A,VSM,82.0,76.0,77.0,74.0,82.0,79.0,81.0,75.0,70.0,83.0,76.0
gics,gics_l2,N/A,VSN,84.0,65.0,74.0,70.0,100.0,98.0,88.0,69.0,91.0,54.0,86.0
gics,gics_l2,N/A,VTA,28.0,36.0,46.0,50.0,26.0,33.0,43.0,30.0,25.0,30.0,22.0
gics,gics_l2,N/A,VTE,37.0,40.0,,61.0,45.0,50.0,47.0,49.0,51.0,49.0,46.0
gics,gics_l2,N/A,VTG,51.0,94.0,91.0,73.0,66.0,83.0,,,,,
gics,gics_l2,N/A,VTP,92.0,86.0,89.0,91.0,89.0,90.0,89.0,94.0,79.0,97.0,100.0
gics,gics_l2,N/A,VTR,,,82.0,73.0,71.0,90.0,79.0,58.0,50.0,28.0,51.0
gics,gics_l2,N/A,VTX,63.0,34.0,89.0,77.0,74.0,76.0,86.0,84.0,43.0,45.0,74.0
gics,gics_l2,N/A,VVN,46.0,51.0,,,,,18.0,,,,
gics,gics_l2,N/A,VXT,,,,,,,,,,43.0,
gics,gics_l2,N/A,WSB,69.0,69.0,56.0,68.0,89.0,90.0,83.0,95.0,79.0,89.0,95.0
gics,gics_l2,N/A,WTC,,,,,,,,100.0,,,
gics,gics_l2,N/A,XHC,68.0,52.0,100.0,62.0,46.0,92.0,38.0,58.0,33.0,31.0,75.0
gics,gics_l2,N/A,XMC,6.0,27.0,20.0,59.0,16.0,31.0,15.0,49.0,9.0,14.0,39.0
gics,gics_l2,N/A,XPH,,,71.0,63.0,,73.0,80.0,73.0,,,
gics,gics_l2,N/A,YBM,,49.0,45.0,15.0,33.0,36.0,37.0,36.0,47.0,43.0,44.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DBD,47.0,60.0,69.0,50.0,50.0,52.0,53.0,29.0,53.0,44.0,80.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DBT,45.0,63.0,48.0,45.0,51.0,55.0,53.0,38.0,51.0,20.0,4.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DCL,31.0,25.0,17.0,24.0,37.0,27.0,26.0,91.0,58.0,49.0,52.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DHG,84.0,73.0,73.0,87.0,60.0,63.0,100.0,100.0,90.0,100.0,100.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DHT,,82.0,84.0,67.0,75.0,73.0,100.0,71.0,,87.0,90.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DMC,,,,100.0,81.0,97.0,,,,100.0,
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DP3,100.0,100.0,100.0,68.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",IMP,84.0,92.0,92.0,,84.0,62.0,96.0,80.0,67.0,83.0,75.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",LDP,35.0,39.0,38.0,12.0,33.0,13.0,26.0,68.0,20.0,0.0,15.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",MED,,,,,,,,,59.0,34.0,38.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",MKV,7.0,22.0,22.0,8.0,17.0,0.0,2.0,14.0,53.0,53.0,51.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",OPC,49.0,52.0,48.0,47.0,51.0,48.0,53.0,12.0,57.0,48.0,53.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",PME,,,,,,75.0,,96.0,75.0,69.0,83.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",PPP,39.0,16.0,27.0,37.0,37.0,56.0,65.0,19.0,26.0,43.0,47.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",SPM,86.0,88.0,84.0,76.0,65.0,63.0,89.0,70.0,62.0,66.0,64.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",TRA,48.0,71.0,86.0,90.0,64.0,70.0,67.0,78.0,64.0,92.0,95.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",VDP,49.0,56.0,56.0,44.0,48.0,28.0,40.0,12.0,53.0,43.0,34.0
gics,gics_l2,Real Estate,AAV,48.0,51.0,59.0,100.0,69.0,66.0,69.0,64.0,71.0,61.0,53.0
gics,gics_l2,Real Estate,AGG,,,,,,91.0,51.0,83.0,24.0,66.0,6.0
gics,gics_l2,Real Estate,API,43.0,66.0,45.0,28.0,15.0,0.0,0.0,21.0,31.0,29.0,34.0
gics,gics_l2,Real Estate,ASM,65.0,52.0,40.0,44.0,65.0,44.0,53.0,53.0,62.0,55.0,45.0
gics,gics_l2,Real Estate,BCM,18.0,28.0,19.0,39.0,29.0,30.0,30.0,30.0,36.0,39.0,43.0
gics,gics_l2,Real Estate,C21,97.0,100.0,87.0,,,,,100.0,,45.0,
gics,gics_l2,Real Estate,CCL,54.0,53.0,42.0,37.0,43.0,40.0,58.0,54.0,76.0,61.0,57.0
gics,gics_l2,Real Estate,CEO,32.0,30.0,30.0,32.0,39.0,64.0,32.0,59.0,30.0,4.0,25.0
gics,gics_l2,Real Estate,CIG,15.0,41.0,18.0,4.0,1.0,2.0,43.0,27.0,25.0,14.0,0.0
gics,gics_l2,Real Estate,CLG,20.0,33.0,31.0,28.0,29.0,26.0,15.0,59.0,,,
gics,gics_l2,Real Estate,CRE,,,,,53.0,75.0,83.0,92.0,89.0,100.0,85.0
gics,gics_l2,Real Estate,D11,15.0,20.0,,80.0,34.0,98.0,53.0,84.0,46.0,49.0,27.0
gics,gics_l2,Real Estate,DLR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,35.0,46.0,41.0
gics,gics_l2,Real Estate,DRH,52.0,16.0,44.0,45.0,39.0,43.0,42.0,55.0,49.0,49.0,55.0
gics,gics_l2,Real Estate,DTA,33.0,31.0,,39.0,22.0,37.0,53.0,55.0,21.0,39.0,26.0
gics,gics_l2,Real Estate,DXG,72.0,41.0,47.0,81.0,63.0,46.0,73.0,52.0,42.0,33.0,50.0
gics,gics_l2,Real Estate,FDC,51.0,43.0,38.0,75.0,40.0,82.0,68.0,57.0,57.0,53.0,52.0
gics,gics_l2,Real Estate,FIR,76.0,88.0,68.0,43.0,87.0,82.0,83.0,82.0,77.0,78.0,64.0
gics,gics_l2,Real Estate,FLC,42.0,37.0,32.0,38.0,39.0,30.0,44.0,53.0,48.0,15.0,54.0
gics,gics_l2,Real Estate,HAR,62.0,45.0,,,,,,,,,
gics,gics_l2,Real Estate,HDC,56.0,42.0,28.0,38.0,31.0,31.0,29.0,44.0,54.0,41.0,37.0
gics,gics_l2,Real Estate,HLD,,,,90.0,,38.0,80.0,89.0,,64.0,
gics,gics_l2,Real Estate,HPX,36.0,25.0,24.0,44.0,18.0,36.0,39.0,69.0,33.0,31.0,37.0
gics,gics_l2,Real Estate,HQC,44.0,42.0,40.0,38.0,47.0,45.0,51.0,57.0,55.0,49.0,49.0
gics,gics_l2,Real Estate,HTN,28.0,66.0,32.0,57.0,38.0,68.0,50.0,66.0,78.0,40.0,82.0
gics,gics_l2,Real Estate,HTT,60.0,26.0,31.0,25.0,39.0,19.0,,36.0,,,
gics,gics_l2,Real Estate,IDV,99.0,,100.0,100.0,100.0,,,,100.0,100.0,
gics,gics_l2,Real Estate,ITC,24.0,34.0,44.0,30.0,31.0,28.0,25.0,57.0,17.0,46.0,40.0
gics,gics_l2,Real Estate,KBC,57.0,41.0,46.0,47.0,47.0,67.0,51.0,88.0,50.0,42.0,41.0
gics,gics_l2,Real Estate,KDH,79.0,78.0,77.0,100.0,89.0,80.0,89.0,,,,
gics,gics_l2,Real Estate,KHA,,100.0,100.0,,97.0,88.0,,83.0,,100.0,
gics,gics_l2,Real Estate,KOS,49.0,46.0,49.0,94.0,73.0,55.0,58.0,63.0,64.0,68.0,64.0
gics,gics_l2,Real Estate,LDG,44.0,47.0,82.0,100.0,59.0,57.0,80.0,81.0,50.0,43.0,54.0
gics,gics_l2,Real Estate,LEC,47.0,29.0,35.0,25.0,48.0,30.0,32.0,13.0,23.0,27.0,45.0
gics,gics_l2,Real Estate,LHG,95.0,79.0,49.0,82.0,89.0,68.0,64.0,58.0,99.0,64.0,54.0
gics,gics_l2,Real Estate,NBB,30.0,29.0,32.0,34.0,40.0,,,25.0,28.0,,72.0
gics,gics_l2,Real Estate,NLG,66.0,91.0,97.0,73.0,63.0,58.0,72.0,100.0,84.0,62.0,63.0
gics,gics_l2,Real Estate,NRC,97.0,100.0,87.0,89.0,85.0,77.0,74.0,67.0,50.0,100.0,68.0
gics,gics_l2,Real Estate,NTL,,32.0,48.0,,59.0,94.0,,,,84.0,100.0
gics,gics_l2,Real Estate,NVL,13.0,32.0,28.0,49.0,32.0,29.0,28.0,67.0,49.0,62.0,77.0
gics,gics_l2,Real Estate,NVT,82.0,59.0,89.0,80.0,100.0,86.0,100.0,59.0,,79.0,76.0
gics,gics_l2,Real Estate,PDR,,,,,,,,,,,89.0
gics,gics_l2,Real Estate,PFL,38.0,34.0,33.0,34.0,37.0,33.0,28.0,0.0,10.0,20.0,15.0
gics,gics_l2,Real Estate,PTL,77.0,,,38.0,,,,,,,
gics,gics_l2,Real Estate,PV2,,,86.0,100.0,,,,,,,
gics,gics_l2,Real Estate,PVL,,65.0,,,,,22.0,0.0,,,
gics,gics_l2,Real Estate,PVR,,,,,,,26.0,,,19.0,
gics,gics_l2,Real Estate,QCG,21.0,31.0,22.0,25.0,25.0,26.0,32.0,2.0,27.0,38.0,23.0
gics,gics_l2,Real Estate,SCR,23.0,34.0,28.0,17.0,36.0,30.0,39.0,15.0,36.0,28.0,22.0
gics,gics_l2,Real Estate,SGR,38.0,31.0,36.0,82.0,42.0,47.0,32.0,47.0,51.0,81.0,33.0
gics,gics_l2,Real Estate,SJC,,0.0,,,,,,,,,
gics,gics_l2,Real Estate,SJS,,26.0,,41.0,,,,,,34.0,18.0
gics,gics_l2,Real Estate,SZL,95.0,100.0,93.0,,,,,,,,100.0
gics,gics_l2,Real Estate,TDC,4.0,6.0,9.0,25.0,3.0,17.0,5.0,41.0,20.0,34.0,36.0
gics,gics_l2,Real Estate,TDH,53.0,40.0,37.0,37.0,43.0,63.0,53.0,25.0,47.0,32.0,22.0
gics,gics_l2,Real Estate,TEG,84.0,71.0,88.0,100.0,82.0,45.0,58.0,63.0,68.0,34.0,47.0
gics,gics_l2,Real Estate,TIG,89.0,89.0,64.0,100.0,78.0,74.0,77.0,100.0,74.0,55.0,73.0
gics,gics_l2,Real Estate,TIX,92.0,,,,100.0,99.0,100.0,,,,
gics,gics_l2,Real Estate,TN1,,,84.0,77.0,99.0,88.0,91.0,77.0,100.0,97.0,99.0
gics,gics_l2,Real Estate,VHM,63.0,67.0,49.0,38.0,45.0,79.0,74.0,74.0,90.0,66.0,81.0
gics,gics_l2,Real Estate,VIC,23.0,35.0,29.0,28.0,21.0,30.0,33.0,27.0,29.0,16.0,15.0
gics,gics_l2,Real Estate,VPH,35.0,33.0,33.0,47.0,37.0,35.0,39.0,28.0,15.0,58.0,33.0
gics,gics_l2,Real Estate,VPI,33.0,31.0,59.0,27.0,27.0,32.0,30.0,70.0,32.0,28.0,27.0
gics,gics_l2,Real Estate,VRE,56.0,69.0,78.0,100.0,93.0,59.0,72.0,75.0,88.0,89.0,86.0
gics,gics_l2,Retailing,BDB,71.0,54.0,100.0,,55.0,53.0,77.0,73.0,66.0,45.0,80.0
gics,gics_l2,Retailing,CMV,65.0,41.0,66.0,36.0,38.0,51.0,56.0,50.0,43.0,46.0,60.0
gics,gics_l2,Retailing,COM,,84.0,,,,75.0,,,84.0,,
gics,gics_l2,Retailing,CTF,41.0,31.0,69.0,63.0,44.0,50.0,29.0,35.0,28.0,30.0,55.0
gics,gics_l2,Retailing,FRT,86.0,51.0,100.0,55.0,41.0,58.0,68.0,42.0,50.0,34.0,58.0
gics,gics_l2,Retailing,HAX,38.0,43.0,53.0,39.0,27.0,51.0,33.0,24.0,27.0,25.0,77.0
gics,gics_l2,Retailing,HTL,41.0,27.0,0.0,29.0,52.0,53.0,78.0,25.0,26.0,48.0,96.0
gics,gics_l2,Retailing,MWG,100.0,53.0,100.0,54.0,67.0,63.0,90.0,59.0,68.0,93.0,73.0
gics,gics_l2,Retailing,QST,0.0,6.0,78.0,65.0,24.0,16.0,39.0,62.0,0.0,48.0,16.0
gics,gics_l2,Retailing,SFC,100.0,67.0,100.0,75.0,90.0,74.0,100.0,87.0,87.0,100.0,100.0
gics,gics_l2,Retailing,SVC,49.0,32.0,57.0,31.0,28.0,30.0,9.0,22.0,17.0,9.0,28.0
gics,gics_l2,Retailing,TAG,48.0,39.0,,,,,,,,,
gics,gics_l2,Retailing,TH1,50.0,32.0,25.0,32.0,32.0,49.0,58.0,50.0,50.0,43.0,59.0
gics,gics_l2,Retailing,THS,44.0,74.0,64.0,42.0,24.0,51.0,52.0,52.0,40.0,49.0,55.0
gics,gics_l2,Software & Services,CMG,50.0,42.0,44.0,31.0,38.0,38.0,38.0,24.0,20.0,27.0,8.0
gics,gics_l2,Software & Services,CMT,44.0,25.0,27.0,100.0,,,,,,,
gics,gics_l2,Software & Services,ELC,56.0,50.0,50.0,75.0,75.0,30.0,25.0,22.0,50.0,54.0,67.0
gics,gics_l2,Software & Services,FPT,75.0,100.0,100.0,100.0,100.0,63.0,76.0,55.0,60.0,75.0,100.0
gics,gics_l2,Software & Services,ONE,22.0,29.0,28.0,25.0,25.0,43.0,,50.0,37.0,31.0,37.0
gics,gics_l2,Software & Services,SRA,,,,,,75.0,75.0,75.0,75.0,50.0,75.0
gics,gics_l2,Technology Hardware & Equipment,DGW,83.0,85.0,100.0,63.0,77.0,76.0,75.0,73.0,86.0,99.0,75.0
gics,gics_l2,Technology Hardware & Equipment,KST,89.0,83.0,94.0,83.0,84.0,,,,,,
gics,gics_l2,Technology Hardware & Equipment,LTC,35.0,,,9.0,,,,,,,
gics,gics_l2,Technology Hardware & Equipment,POT,39.0,26.0,0.0,29.0,44.0,41.0,19.0,27.0,30.0,24.0,19.0
gics,gics_l2,Technology Hardware & Equipment,PSD,80.0,75.0,68.0,74.0,77.0,75.0,57.0,41.0,59.0,61.0,50.0
gics,gics_l2,Technology Hardware & Equipment,SMT,60.0,45.0,38.0,58.0,26.0,21.0,20.0,48.0,12.0,42.0,34.0
gics,gics_l2,Technology Hardware & Equipment,TIE,,,,25.0,,62.0,,,,,
