standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
gics,gics_l1,Industrials,NCT,,,,,,100.0,100.0,,,,,
gics,gics_l1,Industrials,NDN,93.0,60.0,74.0,64.0,58.0,63.0,41.0,45.0,40.0,92.0,93.0,87.0
gics,gics_l1,Industrials,NTP,50.0,65.0,58.0,60.0,62.0,78.0,56.0,71.0,71.0,71.0,78.0,82.0
gics,gics_l1,Industrials,PC1,50.0,76.0,67.0,61.0,54.0,55.0,51.0,47.0,56.0,63.0,55.0,61.0
gics,gics_l1,Industrials,PDN,72.0,87.0,88.0,83.0,92.0,82.0,92.0,91.0,92.0,90.0,89.0,98.0
gics,gics_l1,Industrials,PET,68.0,64.0,65.0,60.0,72.0,60.0,69.0,57.0,69.0,61.0,72.0,70.0
gics,gics_l1,Industrials,PHC,56.0,54.0,49.0,64.0,51.0,57.0,52.0,66.0,55.0,54.0,40.0,52.0
gics,gics_l1,Industrials,PHH,2.0,16.0,4.0,24.0,5.0,47.0,45.0,68.0,58.0,55.0,62.0,62.0
gics,gics_l1,Industrials,PHN,,,100.0,88.0,100.0,92.0,100.0,85.0,100.0,,100.0,
gics,gics_l1,Industrials,PHP,87.0,99.0,100.0,94.0,97.0,100.0,90.0,97.0,100.0,92.0,96.0,98.0
gics,gics_l1,Industrials,PIC,81.0,73.0,51.0,53.0,77.0,62.0,48.0,86.0,78.0,61.0,34.0,94.0
gics,gics_l1,Industrials,PIT,55.0,57.0,51.0,53.0,52.0,53.0,71.0,65.0,61.0,51.0,49.0,57.0
gics,gics_l1,Industrials,PIV,54.0,,,,,,,,,,,
gics,gics_l1,Industrials,PMS,56.0,63.0,56.0,53.0,67.0,68.0,73.0,76.0,88.0,78.0,68.0,76.0
gics,gics_l1,Industrials,PNC,35.0,63.0,,,,,,,,,,
gics,gics_l1,Industrials,PPI,7.0,18.0,0.0,12.0,3.0,51.0,6.0,9.0,,28.0,34.0,14.0
gics,gics_l1,Industrials,PRC,44.0,40.0,48.0,44.0,53.0,47.0,48.0,41.0,51.0,55.0,42.0,43.0
gics,gics_l1,Industrials,PSW,,,,,,,94.0,,100.0,94.0,,
gics,gics_l1,Industrials,PTC,44.0,36.0,47.0,44.0,41.0,59.0,87.0,50.0,80.0,87.0,77.0,
gics,gics_l1,Industrials,PTD,27.0,31.0,65.0,87.0,82.0,61.0,66.0,54.0,55.0,65.0,64.0,63.0
gics,gics_l1,Industrials,PVA,,,,,21.0,,,,,,,
gics,gics_l1,Industrials,PVO,65.0,55.0,,,,,,,,,,
gics,gics_l1,Industrials,PVV,20.0,10.0,8.0,12.0,12.0,4.0,8.0,7.0,11.0,10.0,8.0,8.0
gics,gics_l1,Industrials,PVX,28.0,15.0,15.0,17.0,17.0,9.0,9.0,2.0,8.0,20.0,14.0,
gics,gics_l1,Industrials,PXA,21.0,36.0,,,6.0,,,,,,,0.0
gics,gics_l1,Industrials,PXI,28.0,24.0,38.0,75.0,55.0,61.0,46.0,51.0,51.0,53.0,36.0,74.0
gics,gics_l1,Industrials,PXL,60.0,64.0,51.0,57.0,67.0,54.0,53.0,58.0,61.0,73.0,,
gics,gics_l1,Industrials,QHD,54.0,61.0,60.0,62.0,69.0,59.0,79.0,100.0,100.0,100.0,99.0,100.0
gics,gics_l1,Industrials,QTC,60.0,61.0,55.0,86.0,75.0,,61.0,93.0,,,,
gics,gics_l1,Industrials,RAL,67.0,60.0,67.0,75.0,73.0,56.0,66.0,52.0,77.0,70.0,63.0,81.0
gics,gics_l1,Industrials,REE,74.0,84.0,77.0,88.0,81.0,81.0,85.0,72.0,69.0,71.0,63.0,73.0
gics,gics_l1,Industrials,ROS,37.0,42.0,26.0,43.0,47.0,46.0,44.0,52.0,51.0,24.0,44.0,66.0
gics,gics_l1,Industrials,S12,,,,,,,,0.0,,,,
gics,gics_l1,Industrials,S55,64.0,60.0,66.0,67.0,53.0,56.0,43.0,31.0,41.0,43.0,34.0,
gics,gics_l1,Industrials,S74,44.0,51.0,31.0,50.0,,29.0,,80.0,,,,
gics,gics_l1,Industrials,S99,41.0,42.0,46.0,44.0,49.0,65.0,42.0,22.0,62.0,64.0,37.0,58.0
gics,gics_l1,Industrials,SAM,50.0,51.0,46.0,49.0,44.0,40.0,52.0,46.0,54.0,38.0,44.0,42.0
gics,gics_l1,Industrials,SAP,53.0,82.0,61.0,,,,,54.0,,55.0,,39.0
gics,gics_l1,Industrials,SC5,52.0,60.0,74.0,49.0,71.0,52.0,47.0,57.0,57.0,63.0,48.0,62.0
gics,gics_l1,Industrials,SCI,46.0,50.0,58.0,59.0,60.0,85.0,51.0,42.0,60.0,73.0,49.0,71.0
gics,gics_l1,Industrials,SCS,100.0,,,,,,,,,,,
gics,gics_l1,Industrials,SD2,32.0,38.0,33.0,44.0,37.0,43.0,34.0,39.0,52.0,42.0,28.0,39.0
gics,gics_l1,Industrials,SD4,44.0,40.0,43.0,38.0,39.0,36.0,40.0,30.0,44.0,44.0,,42.0
gics,gics_l1,Industrials,SD5,45.0,53.0,49.0,50.0,43.0,35.0,50.0,51.0,58.0,58.0,59.0,53.0
gics,gics_l1,Industrials,SD6,28.0,34.0,24.0,29.0,35.0,38.0,34.0,31.0,25.0,46.0,29.0,32.0
gics,gics_l1,Industrials,SD7,34.0,52.0,,73.0,,,,,,,,
gics,gics_l1,Industrials,SD9,38.0,47.0,30.0,36.0,34.0,24.0,17.0,21.0,30.0,41.0,20.0,24.0
gics,gics_l1,Industrials,SDA,32.0,30.0,52.0,22.0,23.0,16.0,15.0,23.0,57.0,23.0,16.0,13.0
gics,gics_l1,Industrials,SDC,45.0,62.0,58.0,51.0,41.0,44.0,40.0,41.0,50.0,46.0,53.0,56.0
gics,gics_l1,Industrials,SDD,19.0,27.0,17.0,25.0,14.0,1.0,15.0,66.0,3.0,51.0,,49.0
gics,gics_l1,Industrials,SDH,6.0,1.0,,,,,,,,,,
gics,gics_l1,Industrials,SDT,37.0,34.0,37.0,31.0,33.0,28.0,25.0,30.0,19.0,40.0,28.0,33.0
gics,gics_l1,Industrials,SDU,28.0,30.0,30.0,42.0,35.0,37.0,26.0,40.0,22.0,49.0,34.0,47.0
gics,gics_l1,Industrials,SFI,,89.0,,,,,,95.0,,100.0,100.0,100.0
gics,gics_l1,Industrials,SGD,38.0,73.0,92.0,66.0,62.0,74.0,85.0,58.0,61.0,59.0,77.0,68.0
gics,gics_l1,Industrials,SHA,49.0,52.0,51.0,55.0,51.0,48.0,51.0,52.0,55.0,55.0,50.0,62.0
gics,gics_l1,Industrials,SHI,50.0,49.0,45.0,50.0,41.0,42.0,52.0,39.0,50.0,53.0,45.0,49.0
gics,gics_l1,Industrials,SIC,,,,,,,,,,87.0,70.0,
gics,gics_l1,Industrials,SJE,40.0,31.0,35.0,48.0,24.0,50.0,26.0,61.0,34.0,50.0,31.0,36.0
gics,gics_l1,Industrials,SMA,61.0,56.0,90.0,52.0,35.0,59.0,54.0,57.0,41.0,28.0,56.0,32.0
gics,gics_l1,Industrials,SRF,43.0,59.0,46.0,74.0,47.0,47.0,55.0,50.0,42.0,47.0,38.0,59.0
gics,gics_l1,Industrials,SSM,34.0,54.0,66.0,44.0,36.0,51.0,79.0,47.0,62.0,55.0,66.0,74.0
gics,gics_l1,Industrials,ST8,94.0,100.0,99.0,99.0,100.0,82.0,100.0,89.0,100.0,,88.0,99.0
gics,gics_l1,Industrials,STC,51.0,89.0,,,61.0,,,,,,81.0,
gics,gics_l1,Industrials,STG,74.0,74.0,79.0,81.0,87.0,93.0,86.0,90.0,79.0,70.0,90.0,90.0
gics,gics_l1,Industrials,SZC,48.0,60.0,72.0,66.0,69.0,70.0,80.0,63.0,78.0,75.0,56.0,54.0
gics,gics_l1,Industrials,TA9,30.0,41.0,40.0,72.0,42.0,42.0,35.0,73.0,34.0,64.0,58.0,79.0
gics,gics_l1,Industrials,TCD,43.0,56.0,44.0,80.0,45.0,48.0,43.0,53.0,46.0,52.0,54.0,55.0
gics,gics_l1,Industrials,TCH,96.0,97.0,80.0,81.0,91.0,80.0,72.0,88.0,79.0,83.0,98.0,95.0
gics,gics_l1,Industrials,TCL,87.0,97.0,96.0,93.0,95.0,92.0,95.0,100.0,97.0,87.0,83.0,100.0
gics,gics_l1,Industrials,TCO,89.0,93.0,,,,,,,,,,
gics,gics_l1,Industrials,TCR,32.0,45.0,33.0,38.0,35.0,43.0,54.0,77.0,45.0,53.0,41.0,50.0
gics,gics_l1,Industrials,TGG,70.0,77.0,61.0,82.0,68.0,65.0,68.0,58.0,57.0,52.0,45.0,55.0
gics,gics_l1,Industrials,THD,,,,,,,,,,71.0,83.0,65.0
gics,gics_l1,Industrials,THI,80.0,71.0,80.0,92.0,46.0,54.0,53.0,57.0,50.0,62.0,54.0,64.0
gics,gics_l1,Industrials,TIP,92.0,90.0,,,,97.0,87.0,100.0,92.0,100.0,74.0,100.0
gics,gics_l1,Industrials,TJC,55.0,74.0,72.0,89.0,68.0,68.0,50.0,89.0,90.0,82.0,,
gics,gics_l1,Industrials,TKC,58.0,51.0,53.0,49.0,41.0,41.0,36.0,37.0,19.0,40.0,31.0,54.0
gics,gics_l1,Industrials,TLG,90.0,96.0,100.0,83.0,90.0,100.0,98.0,100.0,67.0,92.0,100.0,100.0
gics,gics_l1,Industrials,TMB,74.0,88.0,69.0,81.0,66.0,81.0,72.0,97.0,,72.0,59.0,84.0
gics,gics_l1,Industrials,TMC,75.0,91.0,78.0,,64.0,99.0,84.0,79.0,83.0,69.0,85.0,77.0
gics,gics_l1,Industrials,TMS,76.0,71.0,81.0,74.0,73.0,73.0,78.0,79.0,82.0,79.0,81.0,85.0
gics,gics_l1,Industrials,TNA,87.0,77.0,74.0,67.0,79.0,68.0,84.0,79.0,69.0,69.0,66.0,71.0
gics,gics_l1,Industrials,TSB,63.0,49.0,50.0,70.0,67.0,58.0,57.0,80.0,65.0,68.0,59.0,90.0
gics,gics_l1,Industrials,TSC,57.0,69.0,67.0,53.0,53.0,81.0,72.0,55.0,64.0,77.0,75.0,
gics,gics_l1,Industrials,TTC,65.0,90.0,84.0,79.0,72.0,81.0,60.0,,,,,
gics,gics_l1,Industrials,TTH,49.0,78.0,88.0,98.0,76.0,89.0,71.0,85.0,61.0,61.0,53.0,65.0
gics,gics_l1,Industrials,TV1,32.0,35.0,36.0,39.0,25.0,27.0,32.0,61.0,19.0,31.0,29.0,63.0
gics,gics_l1,Industrials,TV2,75.0,82.0,85.0,91.0,84.0,90.0,86.0,80.0,98.0,80.0,74.0,93.0
gics,gics_l1,Industrials,TV3,,,,,,54.0,76.0,91.0,62.0,72.0,71.0,79.0
gics,gics_l1,Industrials,TXM,75.0,93.0,,87.0,74.0,,,,,,,
gics,gics_l1,Industrials,TYA,71.0,74.0,78.0,85.0,80.0,75.0,78.0,74.0,82.0,67.0,67.0,81.0
gics,gics_l1,Industrials,UDC,23.0,28.0,33.0,38.0,31.0,28.0,25.0,36.0,45.0,21.0,27.0,37.0
gics,gics_l1,Industrials,V12,45.0,51.0,56.0,54.0,48.0,33.0,35.0,49.0,19.0,41.0,40.0,60.0
gics,gics_l1,Industrials,V21,29.0,28.0,17.0,32.0,12.0,64.0,31.0,40.0,24.0,52.0,17.0,54.0
gics,gics_l1,Industrials,VAT,45.0,51.0,44.0,70.0,24.0,,,,,,,
gics,gics_l1,Industrials,VC1,40.0,66.0,34.0,55.0,52.0,52.0,43.0,56.0,54.0,57.0,48.0,50.0
gics,gics_l1,Industrials,VC2,40.0,49.0,36.0,32.0,25.0,37.0,43.0,39.0,46.0,52.0,35.0,49.0
gics,gics_l1,Industrials,VC3,69.0,51.0,37.0,39.0,59.0,30.0,71.0,60.0,45.0,66.0,55.0,82.0
gics,gics_l1,Industrials,VC6,48.0,42.0,42.0,54.0,48.0,49.0,57.0,38.0,58.0,54.0,43.0,58.0
gics,gics_l1,Industrials,VC7,,,51.0,62.0,48.0,57.0,50.0,64.0,57.0,44.0,31.0,49.0
gics,gics_l1,Industrials,VC9,37.0,50.0,41.0,40.0,54.0,41.0,38.0,38.0,46.0,55.0,40.0,34.0
gics,gics_l1,Industrials,VCC,39.0,53.0,49.0,72.0,43.0,49.0,52.0,54.0,36.0,57.0,39.0,57.0
gics,gics_l1,Industrials,VCM,,,,82.0,74.0,,62.0,78.0,54.0,74.0,62.0,100.0
gics,gics_l1,Industrials,VE1,,62.0,82.0,78.0,,,,,,,,
gics,gics_l1,Industrials,VE2,64.0,42.0,68.0,,,,,,,72.0,45.0,62.0
gics,gics_l1,Industrials,VE3,48.0,59.0,40.0,56.0,35.0,53.0,60.0,72.0,20.0,63.0,43.0,44.0
gics,gics_l1,Industrials,VE4,66.0,,,,,,,,,,,67.0
gics,gics_l1,Industrials,VE8,15.0,44.0,19.0,60.0,30.0,43.0,48.0,60.0,35.0,47.0,58.0,80.0
gics,gics_l1,Industrials,VE9,49.0,65.0,66.0,100.0,51.0,58.0,,,,,,
gics,gics_l1,Industrials,VFR,59.0,55.0,47.0,42.0,75.0,33.0,38.0,41.0,44.0,51.0,44.0,67.0
gics,gics_l1,Industrials,VGC,46.0,59.0,50.0,54.0,60.0,60.0,61.0,58.0,59.0,63.0,51.0,55.0
gics,gics_l1,Industrials,VGP,64.0,66.0,67.0,71.0,71.0,69.0,68.0,67.0,72.0,67.0,72.0,72.0
gics,gics_l1,Industrials,VIP,76.0,79.0,73.0,81.0,64.0,65.0,87.0,98.0,74.0,100.0,74.0,60.0
gics,gics_l1,Industrials,VJC,94.0,71.0,94.0,99.0,95.0,67.0,86.0,66.0,53.0,72.0,34.0,65.0
gics,gics_l1,Industrials,VKC,51.0,59.0,48.0,52.0,60.0,51.0,55.0,47.0,57.0,60.0,49.0,55.0
gics,gics_l1,Industrials,VMC,54.0,57.0,74.0,55.0,41.0,40.0,46.0,49.0,39.0,52.0,35.0,42.0
gics,gics_l1,Industrials,VMS,,,,,,,,85.0,,,,
gics,gics_l1,Industrials,VNA,53.0,59.0,65.0,62.0,73.0,37.0,51.0,43.0,44.0,65.0,36.0,34.0
gics,gics_l1,Industrials,VNC,88.0,93.0,83.0,96.0,93.0,95.0,94.0,88.0,92.0,98.0,90.0,100.0
gics,gics_l1,Industrials,VNE,36.0,69.0,33.0,35.0,33.0,44.0,47.0,65.0,34.0,53.0,42.0,62.0
gics,gics_l1,Industrials,VNS,57.0,67.0,73.0,75.0,75.0,73.0,83.0,70.0,79.0,63.0,63.0,73.0
gics,gics_l1,Industrials,VOS,31.0,30.0,21.0,53.0,28.0,23.0,20.0,68.0,22.0,26.0,27.0,
gics,gics_l1,Industrials,VPG,58.0,67.0,70.0,57.0,58.0,54.0,48.0,50.0,57.0,56.0,61.0,99.0
gics,gics_l1,Industrials,VRC,75.0,,,,73.0,65.0,60.0,71.0,63.0,66.0,53.0,73.0
gics,gics_l1,Industrials,VSA,62.0,96.0,70.0,88.0,,,,,,,,
gics,gics_l1,Industrials,VSC,87.0,97.0,96.0,100.0,94.0,92.0,98.0,100.0,100.0,100.0,,
gics,gics_l1,Industrials,VSI,44.0,51.0,50.0,47.0,49.0,34.0,40.0,49.0,49.0,50.0,35.0,44.0
gics,gics_l1,Industrials,VST,41.0,38.0,25.0,33.0,38.0,45.0,39.0,35.0,57.0,51.0,42.0,44.0
gics,gics_l1,Industrials,VTH,75.0,68.0,62.0,63.0,78.0,93.0,41.0,48.0,60.0,61.0,27.0,62.0
gics,gics_l1,Industrials,VTO,69.0,70.0,75.0,80.0,78.0,68.0,74.0,75.0,69.0,70.0,63.0,81.0
gics,gics_l1,Industrials,VTV,58.0,70.0,70.0,55.0,57.0,57.0,62.0,54.0,68.0,61.0,50.0,59.0
gics,gics_l1,Industrials,WCS,,,,,,100.0,,,,,100.0,
gics,gics_l1,Information Technology,BM_,0.0,0.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
gics,gics_l1,Information Technology,CMG,44.0,55.0,49.0,57.0,58.0,46.0,45.0,47.0,43.0,38.0,49.0,49.0
gics,gics_l1,Information Technology,CMT,81.0,47.0,47.0,91.0,,,,,,,,
gics,gics_l1,Information Technology,DGW,100.0,96.0,90.0,67.0,79.0,80.0,100.0,87.0,91.0,97.0,100.0,100.0
gics,gics_l1,Information Technology,ELC,89.0,80.0,75.0,72.0,72.0,67.0,79.0,76.0,78.0,49.0,77.0,83.0
gics,gics_l1,Information Technology,FPT,100.0,95.0,93.0,70.0,75.0,78.0,86.0,81.0,52.0,75.0,80.0,67.0
gics,gics_l1,Information Technology,KST,81.0,70.0,76.0,79.0,,,,,,,,
gics,gics_l1,Information Technology,LTC,33.0,,,41.0,,,,,,,,
gics,gics_l1,Information Technology,ONE,49.0,55.0,78.0,69.0,70.0,77.0,76.0,92.0,49.0,46.0,58.0,57.0
gics,gics_l1,Information Technology,POT,28.0,30.0,36.0,40.0,36.0,36.0,28.0,34.0,26.0,20.0,30.0,36.0
gics,gics_l1,Information Technology,PSD,100.0,89.0,81.0,75.0,82.0,77.0,96.0,77.0,76.0,75.0,91.0,75.0
gics,gics_l1,Information Technology,SMT,43.0,64.0,75.0,55.0,38.0,33.0,41.0,45.0,37.0,40.0,61.0,68.0
gics,gics_l1,Information Technology,SRA,43.0,,,,,100.0,100.0,100.0,97.0,46.0,80.0,67.0
gics,gics_l1,Information Technology,TIE,,,,40.0,39.0,48.0,,,,,,
gics,gics_l1,Information Technology,TST,34.0,37.0,50.0,48.0,29.0,49.0,40.0,42.0,31.0,30.0,44.0,45.0
gics,gics_l1,Information Technology,UNI,,,,,,57.0,45.0,77.0,,,47.0,43.0
gics,gics_l1,Information Technology,VIE,,,,,,,,,40.0,39.0,,
gics,gics_l1,Information Technology,VLA,,,,,,,,,,100.0,,
gics,gics_l1,Information Technology,VTC,31.0,40.0,47.0,50.0,43.0,29.0,77.0,86.0,36.0,29.0,62.0,50.0
gics,gics_l1,Materials,AAA,45.0,54.0,55.0,48.0,76.0,56.0,53.0,42.0,51.0,49.0,41.0,34.0
gics,gics_l1,Materials,ACC,88.0,84.0,91.0,80.0,100.0,88.0,95.0,81.0,62.0,65.0,60.0,
gics,gics_l1,Materials,ACM,38.0,56.0,55.0,43.0,17.0,,4.0,,,,,
gics,gics_l1,Materials,ALV,40.0,45.0,,,,,,,,,,
gics,gics_l1,Materials,AMC,53.0,66.0,65.0,77.0,63.0,57.0,69.0,62.0,60.0,59.0,87.0,46.0
gics,gics_l1,Materials,APH,,,,,,,,,43.0,43.0,36.0,30.0
gics,gics_l1,Materials,ATG,,61.0,52.0,53.0,,,,,,,,
gics,gics_l1,Materials,BBS,33.0,41.0,37.0,31.0,40.0,37.0,38.0,28.0,47.0,50.0,37.0,29.0
gics,gics_l1,Materials,BCC,30.0,38.0,42.0,57.0,38.0,48.0,34.0,53.0,50.0,50.0,43.0,48.0
gics,gics_l1,Materials,BFC,43.0,69.0,58.0,57.0,39.0,53.0,56.0,53.0,45.0,64.0,48.0,41.0
gics,gics_l1,Materials,BKC,55.0,41.0,40.0,12.0,4.0,11.0,77.0,46.0,31.0,28.0,28.0,20.0
gics,gics_l1,Materials,BMC,94.0,89.0,,,,,,,,81.0,88.0,
gics,gics_l1,Materials,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gics,gics_l1,Materials,BPC,59.0,61.0,51.0,65.0,63.0,57.0,62.0,63.0,69.0,66.0,76.0,42.0
gics,gics_l1,Materials,BT6,25.0,23.0,22.0,,,,,,,,,
gics,gics_l1,Materials,BTS,29.0,43.0,37.0,53.0,37.0,42.0,38.0,48.0,40.0,47.0,40.0,36.0
gics,gics_l1,Materials,BXH,58.0,55.0,75.0,74.0,86.0,55.0,67.0,65.0,66.0,61.0,75.0,48.0
gics,gics_l1,Materials,CCM,71.0,73.0,71.0,66.0,,,,,,,,
gics,gics_l1,Materials,CLH,50.0,65.0,54.0,98.0,68.0,78.0,74.0,96.0,72.0,87.0,92.0,100.0
gics,gics_l1,Materials,CPC,93.0,99.0,81.0,67.0,100.0,84.0,66.0,90.0,83.0,95.0,84.0,97.0
gics,gics_l1,Materials,CRC,40.0,46.0,61.0,41.0,52.0,48.0,50.0,66.0,58.0,41.0,58.0,76.0
gics,gics_l1,Materials,CSV,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0
gics,gics_l1,Materials,CTI,45.0,45.0,64.0,52.0,47.0,42.0,31.0,29.0,36.0,45.0,36.0,26.0
gics,gics_l1,Materials,CVT,79.0,70.0,90.0,93.0,90.0,66.0,100.0,98.0,65.0,79.0,100.0,89.0
gics,gics_l1,Materials,DC2,48.0,64.0,49.0,10.0,33.0,36.0,66.0,67.0,35.0,39.0,80.0,37.0
gics,gics_l1,Materials,DCM,72.0,84.0,66.0,64.0,67.0,64.0,48.0,68.0,62.0,81.0,85.0,100.0
gics,gics_l1,Materials,DCT,26.0,47.0,68.0,53.0,32.0,49.0,39.0,35.0,36.0,,,
gics,gics_l1,Materials,DHC,56.0,65.0,64.0,51.0,61.0,49.0,60.0,83.0,86.0,73.0,80.0,100.0
gics,gics_l1,Materials,DHM,37.0,60.0,56.0,63.0,83.0,61.0,58.0,52.0,45.0,50.0,84.0,31.0
gics,gics_l1,Materials,DIC,39.0,38.0,49.0,49.0,47.0,54.0,45.0,36.0,17.0,45.0,,
gics,gics_l1,Materials,DID,32.0,30.0,33.0,51.0,50.0,47.0,39.0,46.0,38.0,46.0,38.0,33.0
gics,gics_l1,Materials,DNP,26.0,32.0,34.0,44.0,23.0,31.0,24.0,18.0,40.0,36.0,28.0,23.0
gics,gics_l1,Materials,DNY,38.0,48.0,61.0,21.0,0.0,3.0,0.0,0.0,9.0,22.0,,
gics,gics_l1,Materials,DPM,89.0,84.0,92.0,84.0,83.0,84.0,89.0,85.0,81.0,94.0,92.0,91.0
gics,gics_l1,Materials,DPR,98.0,85.0,83.0,96.0,97.0,78.0,95.0,84.0,75.0,72.0,100.0,84.0
gics,gics_l1,Materials,DTL,57.0,61.0,50.0,46.0,39.0,53.0,42.0,32.0,33.0,51.0,31.0,84.0
gics,gics_l1,Materials,DTT,46.0,57.0,56.0,55.0,76.0,70.0,71.0,67.0,79.0,79.0,77.0,77.0
gics,gics_l1,Materials,FCM,44.0,58.0,57.0,63.0,62.0,67.0,66.0,54.0,76.0,68.0,69.0,
gics,gics_l1,Materials,GAB,,,,,81.0,79.0,100.0,91.0,59.0,56.0,55.0,44.0
gics,gics_l1,Materials,GKM,65.0,73.0,72.0,60.0,56.0,47.0,47.0,39.0,48.0,47.0,42.0,40.0
gics,gics_l1,Materials,GMX,86.0,95.0,100.0,91.0,85.0,94.0,100.0,100.0,95.0,95.0,,100.0
gics,gics_l1,Materials,GTA,41.0,54.0,51.0,53.0,66.0,67.0,59.0,49.0,67.0,51.0,78.0,45.0
gics,gics_l1,Materials,HAI,47.0,61.0,61.0,70.0,57.0,69.0,60.0,55.0,63.0,56.0,49.0,47.0
gics,gics_l1,Materials,HAP,67.0,74.0,81.0,79.0,78.0,71.0,63.0,53.0,71.0,71.0,75.0,99.0
gics,gics_l1,Materials,HCC,62.0,75.0,84.0,58.0,64.0,85.0,70.0,65.0,62.0,60.0,47.0,42.0
gics,gics_l1,Materials,HDA,57.0,72.0,64.0,100.0,67.0,69.0,52.0,75.0,52.0,34.0,68.0,43.0
gics,gics_l1,Materials,HGM,,,,,,88.0,,,,,,100.0
gics,gics_l1,Materials,HHP,,,52.0,47.0,58.0,49.0,45.0,45.0,54.0,52.0,42.0,46.0
gics,gics_l1,Materials,HII,60.0,72.0,68.0,59.0,70.0,67.0,75.0,56.0,52.0,63.0,74.0,57.0
gics,gics_l1,Materials,HLA,6.0,15.0,9.0,47.0,0.0,11.0,0.0,0.0,10.0,9.0,15.0,0.0
gics,gics_l1,Materials,HLY,28.0,27.0,32.0,20.0,37.0,30.0,25.0,58.0,31.0,21.0,22.0,33.0
gics,gics_l1,Materials,HMC,69.0,84.0,80.0,99.0,78.0,80.0,88.0,60.0,74.0,77.0,92.0,100.0
gics,gics_l1,Materials,HOM,26.0,45.0,42.0,57.0,24.0,41.0,35.0,56.0,49.0,55.0,43.0,34.0
gics,gics_l1,Materials,HPG,95.0,82.0,84.0,70.0,85.0,78.0,68.0,61.0,75.0,70.0,79.0,81.0
gics,gics_l1,Materials,HRC,42.0,41.0,45.0,57.0,51.0,46.0,75.0,44.0,55.0,43.0,36.0,29.0
gics,gics_l1,Materials,HSG,43.0,40.0,44.0,45.0,48.0,51.0,52.0,43.0,61.0,59.0,76.0,80.0
gics,gics_l1,Materials,HT1,46.0,61.0,56.0,65.0,56.0,71.0,70.0,58.0,58.0,64.0,53.0,44.0
gics,gics_l1,Materials,HVT,93.0,80.0,100.0,87.0,100.0,99.0,72.0,71.0,69.0,65.0,65.0,43.0
gics,gics_l1,Materials,HVX,26.0,38.0,48.0,54.0,30.0,43.0,50.0,44.0,53.0,62.0,42.0,34.0
gics,gics_l1,Materials,ITQ,42.0,57.0,56.0,54.0,45.0,50.0,51.0,57.0,58.0,51.0,45.0,46.0
gics,gics_l1,Materials,KHL,4.0,11.0,,,,,,,,,,
gics,gics_l1,Materials,KKC,100.0,73.0,84.0,60.0,81.0,67.0,79.0,73.0,68.0,57.0,98.0,100.0
gics,gics_l1,Materials,KPF,,52.0,,,49.0,40.0,54.0,,,59.0,33.0,80.0
gics,gics_l1,Materials,KSB,,84.0,71.0,85.0,82.0,74.0,55.0,63.0,58.0,78.0,46.0,79.0
gics,gics_l1,Materials,KSD,66.0,79.0,89.0,,,,,,,,,
gics,gics_l1,Materials,KSH,43.0,,,,45.0,,,,,,,
gics,gics_l1,Materials,KSK,9.0,28.0,19.0,,,,,,,,,
gics,gics_l1,Materials,KVC,40.0,48.0,47.0,51.0,45.0,46.0,36.0,32.0,35.0,41.0,39.0,35.0
gics,gics_l1,Materials,LAS,49.0,55.0,50.0,57.0,31.0,46.0,37.0,35.0,52.0,62.0,76.0,52.0
gics,gics_l1,Materials,LBM,,100.0,,,100.0,100.0,,,,,,
gics,gics_l1,Materials,LMH,,68.0,62.0,81.0,79.0,75.0,48.0,48.0,40.0,54.0,41.0,
gics,gics_l1,Materials,MCC,64.0,80.0,83.0,72.0,73.0,96.0,93.0,86.0,62.0,70.0,67.0,35.0
gics,gics_l1,Materials,MCP,71.0,79.0,74.0,98.0,80.0,86.0,56.0,65.0,67.0,79.0,48.0,45.0
gics,gics_l1,Materials,MHL,48.0,43.0,53.0,50.0,34.0,45.0,43.0,32.0,42.0,56.0,40.0,30.0
gics,gics_l1,Materials,MIM,52.0,34.0,51.0,25.0,32.0,30.0,33.0,15.0,25.0,35.0,25.0,15.0
gics,gics_l1,Materials,NFC,100.0,100.0,70.0,68.0,100.0,100.0,84.0,62.0,100.0,100.0,95.0,85.0
gics,gics_l1,Materials,NHP,31.0,43.0,38.0,,,,,,,,,
gics,gics_l1,Materials,NKG,71.0,58.0,56.0,61.0,65.0,58.0,64.0,53.0,55.0,53.0,48.0,48.0
gics,gics_l1,Materials,NNC,,,100.0,,,,,,,,,
gics,gics_l1,Materials,NSH,41.0,51.0,47.0,48.0,47.0,53.0,43.0,39.0,45.0,46.0,40.0,34.0
gics,gics_l1,Materials,PBP,60.0,68.0,55.0,79.0,82.0,83.0,45.0,71.0,53.0,53.0,79.0,100.0
gics,gics_l1,Materials,PCE,,,,86.0,90.0,,,,93.0,,,
gics,gics_l1,Materials,PDB,70.0,69.0,67.0,69.0,67.0,64.0,93.0,67.0,62.0,69.0,53.0,41.0
gics,gics_l1,Materials,PGN,,,,55.0,43.0,48.0,76.0,63.0,73.0,62.0,51.0,47.0
