standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
bics,bics_l2,Industrial Services,TTZ,56.0,66.0,100.0,51.0,62.0,68.0,59.0,53.0,52.0,,53.0,65.0
bics,bics_l2,Industrial Services,TV1,24.0,19.0,24.0,8.0,1.0,10.0,15.0,55.0,3.0,3.0,25.0,55.0
bics,bics_l2,Industrial Services,TV2,78.0,79.0,74.0,82.0,76.0,94.0,77.0,74.0,90.0,77.0,73.0,82.0
bics,bics_l2,Industrial Services,TV3,53.0,56.0,79.0,84.0,60.0,60.0,80.0,86.0,62.0,75.0,76.0,71.0
bics,bics_l2,Industrial Services,TV4,65.0,66.0,91.0,91.0,66.0,70.0,84.0,79.0,71.0,88.0,78.0,93.0
bics,bics_l2,Industrial Services,TVC,64.0,74.0,71.0,67.0,63.0,68.0,59.0,64.0,65.0,81.0,68.0,68.0
bics,bics_l2,Industrial Services,TVH,,61.0,,,,,,,,,,
bics,bics_l2,Industrial Services,TVU,100.0,100.0,99.0,74.0,,,,,,,,
bics,bics_l2,Industrial Services,V12,39.0,52.0,54.0,56.0,51.0,31.0,24.0,55.0,23.0,50.0,46.0,63.0
bics,bics_l2,Industrial Services,V21,31.0,21.0,9.0,7.0,0.0,65.0,15.0,17.0,17.0,51.0,17.0,51.0
bics,bics_l2,Industrial Services,VAT,41.0,46.0,42.0,63.0,16.0,,,,,,,
bics,bics_l2,Industrial Services,VC1,43.0,62.0,39.0,58.0,58.0,59.0,51.0,58.0,57.0,57.0,53.0,53.0
bics,bics_l2,Industrial Services,VC2,41.0,54.0,33.0,17.0,19.0,42.0,55.0,50.0,56.0,56.0,42.0,54.0
bics,bics_l2,Industrial Services,VC6,42.0,36.0,38.0,55.0,54.0,54.0,61.0,26.0,61.0,56.0,51.0,57.0
bics,bics_l2,Industrial Services,VC7,74.0,62.0,59.0,65.0,61.0,62.0,63.0,65.0,62.0,59.0,54.0,59.0
bics,bics_l2,Industrial Services,VC9,27.0,35.0,23.0,11.0,57.0,51.0,50.0,24.0,53.0,54.0,35.0,24.0
bics,bics_l2,Industrial Services,VCC,35.0,51.0,50.0,64.0,54.0,55.0,59.0,58.0,50.0,60.0,45.0,52.0
bics,bics_l2,Industrial Services,VCM,48.0,73.0,56.0,77.0,69.0,73.0,64.0,73.0,59.0,74.0,67.0,95.0
bics,bics_l2,Industrial Services,VE1,75.0,69.0,88.0,74.0,70.0,78.0,85.0,100.0,87.0,71.0,78.0,67.0
bics,bics_l2,Industrial Services,VE2,62.0,52.0,64.0,69.0,69.0,71.0,62.0,84.0,70.0,72.0,55.0,62.0
bics,bics_l2,Industrial Services,VE3,51.0,59.0,44.0,54.0,28.0,60.0,60.0,68.0,20.0,65.0,48.0,39.0
bics,bics_l2,Industrial Services,VE4,59.0,73.0,58.0,63.0,57.0,67.0,62.0,78.0,67.0,67.0,51.0,65.0
bics,bics_l2,Industrial Services,VE8,8.0,34.0,5.0,55.0,11.0,22.0,53.0,59.0,13.0,50.0,63.0,76.0
bics,bics_l2,Industrial Services,VE9,51.0,67.0,64.0,99.0,58.0,61.0,65.0,54.0,56.0,68.0,66.0,56.0
bics,bics_l2,Industrial Services,VEF,100.0,100.0,98.0,100.0,93.0,97.0,96.0,100.0,100.0,73.0,73.0,81.0
bics,bics_l2,Industrial Services,VFC,55.0,63.0,61.0,61.0,62.0,65.0,66.0,64.0,67.0,68.0,68.0,63.0
bics,bics_l2,Industrial Services,VFR,59.0,56.0,46.0,49.0,70.0,56.0,55.0,53.0,58.0,56.0,54.0,63.0
bics,bics_l2,Industrial Services,VGP,66.0,61.0,71.0,68.0,68.0,69.0,71.0,70.0,71.0,70.0,72.0,73.0
bics,bics_l2,Industrial Services,VGR,72.0,84.0,80.0,91.0,81.0,83.0,93.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l2,Industrial Services,VGV,58.0,59.0,57.0,62.0,63.0,60.0,64.0,59.0,60.0,63.0,58.0,62.0
bics,bics_l2,Industrial Services,VIE,50.0,54.0,60.0,64.0,56.0,24.0,100.0,71.0,54.0,60.0,58.0,68.0
bics,bics_l2,Industrial Services,VIN,97.0,100.0,100.0,92.0,100.0,74.0,100.0,89.0,100.0,100.0,,100.0
bics,bics_l2,Industrial Services,VIP,80.0,82.0,75.0,79.0,64.0,68.0,89.0,94.0,75.0,100.0,87.0,61.0
bics,bics_l2,Industrial Services,VIW,35.0,36.0,37.0,30.0,53.0,21.0,53.0,21.0,50.0,15.0,41.0,45.0
bics,bics_l2,Industrial Services,VJC,99.0,78.0,98.0,100.0,94.0,78.0,99.0,73.0,62.0,74.0,53.0,74.0
bics,bics_l2,Industrial Services,VLG,91.0,90.0,88.0,94.0,84.0,76.0,70.0,66.0,61.0,61.0,63.0,73.0
bics,bics_l2,Industrial Services,VMC,54.0,59.0,68.0,58.0,54.0,52.0,55.0,54.0,53.0,57.0,47.0,47.0
bics,bics_l2,Industrial Services,VMS,71.0,78.0,72.0,80.0,70.0,77.0,79.0,76.0,81.0,87.0,84.0,74.0
bics,bics_l2,Industrial Services,VNA,,,53.0,51.0,66.0,21.0,50.0,19.0,24.0,55.0,28.0,28.0
bics,bics_l2,Industrial Services,VNC,87.0,88.0,79.0,88.0,85.0,89.0,93.0,79.0,88.0,100.0,91.0,92.0
bics,bics_l2,Industrial Services,VNE,49.0,79.0,52.0,54.0,57.0,63.0,63.0,71.0,58.0,64.0,58.0,67.0
bics,bics_l2,Industrial Services,VNF,88.0,93.0,91.0,92.0,80.0,89.0,90.0,84.0,84.0,94.0,90.0,95.0
bics,bics_l2,Industrial Services,VNL,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,98.0,100.0,100.0,99.0
bics,bics_l2,Industrial Services,VNT,67.0,61.0,63.0,69.0,69.0,67.0,67.0,64.0,70.0,72.0,68.0,68.0
bics,bics_l2,Industrial Services,VOS,17.0,10.0,6.0,52.0,14.0,7.0,0.0,63.0,14.0,6.0,19.0,
bics,bics_l2,Industrial Services,VPA,30.0,20.0,24.0,18.0,24.0,24.0,20.0,6.0,51.0,68.0,40.0,38.0
bics,bics_l2,Industrial Services,VPG,58.0,63.0,67.0,61.0,62.0,61.0,58.0,54.0,60.0,57.0,67.0,89.0
bics,bics_l2,Industrial Services,VRG,68.0,94.0,70.0,70.0,66.0,89.0,98.0,100.0,86.0,87.0,87.0,79.0
bics,bics_l2,Industrial Services,VSA,70.0,97.0,74.0,87.0,73.0,84.0,74.0,86.0,84.0,99.0,82.0,98.0
bics,bics_l2,Industrial Services,VSC,93.0,97.0,97.0,100.0,88.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l2,Industrial Services,VSE,,80.0,,,,,,,,,,
bics,bics_l2,Industrial Services,VSI,40.0,51.0,50.0,42.0,54.0,34.0,50.0,51.0,54.0,51.0,47.0,45.0
bics,bics_l2,Industrial Services,VSM,92.0,81.0,79.0,85.0,80.0,78.0,88.0,74.0,78.0,85.0,76.0,89.0
bics,bics_l2,Industrial Services,VTO,68.0,67.0,76.0,79.0,73.0,74.0,76.0,75.0,71.0,75.0,75.0,82.0
bics,bics_l2,Industrial Services,VTP,100.0,93.0,87.0,95.0,85.0,90.0,93.0,100.0,93.0,100.0,95.0,89.0
bics,bics_l2,Industrial Services,VTX,67.0,59.0,78.0,75.0,70.0,72.0,74.0,71.0,60.0,60.0,73.0,86.0
bics,bics_l2,Industrial Services,WCS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l2,Industrial Services,WTC,,49.0,,,,,,90.0,,,,
bics,bics_l2,Industrial Services,XMC,0.0,30.0,17.0,54.0,11.0,16.0,14.0,55.0,5.0,5.0,53.0,36.0
bics,bics_l2,Materials,AAA,54.0,53.0,50.0,46.0,68.0,59.0,54.0,48.0,53.0,48.0,54.0,45.0
bics,bics_l2,Materials,ABS,,,,,68.0,70.0,61.0,75.0,64.0,61.0,65.0,66.0
bics,bics_l2,Materials,ACM,48.0,56.0,59.0,45.0,36.0,34.0,21.0,63.0,34.0,33.0,28.0,27.0
bics,bics_l2,Materials,ADP,84.0,74.0,81.0,77.0,97.0,89.0,90.0,81.0,95.0,94.0,100.0,98.0
bics,bics_l2,Materials,ALT,81.0,72.0,79.0,84.0,74.0,78.0,80.0,84.0,69.0,65.0,76.0,59.0
bics,bics_l2,Materials,ALV,56.0,20.0,,,47.0,,,,,,,
bics,bics_l2,Materials,AMC,56.0,55.0,57.0,70.0,59.0,60.0,63.0,66.0,61.0,57.0,71.0,60.0
bics,bics_l2,Materials,AMD,69.0,68.0,76.0,66.0,69.0,72.0,68.0,63.0,61.0,62.0,62.0,58.0
bics,bics_l2,Materials,APH,,,,,,,,,50.0,43.0,48.0,35.0
bics,bics_l2,Materials,APP,53.0,49.0,50.0,61.0,46.0,55.0,39.0,58.0,58.0,47.0,51.0,46.0
bics,bics_l2,Materials,ASA,65.0,55.0,,,,,,,,,,
bics,bics_l2,Materials,ATG,71.0,55.0,52.0,54.0,51.0,56.0,51.0,73.0,47.0,42.0,42.0,38.0
bics,bics_l2,Materials,BAL,,65.0,,,,,,,,,,
bics,bics_l2,Materials,BBS,21.0,14.0,13.0,17.0,31.0,13.0,18.0,6.0,28.0,28.0,23.0,14.0
bics,bics_l2,Materials,BCB,42.0,22.0,,,,,,,,,,
bics,bics_l2,Materials,BCC,38.0,42.0,43.0,60.0,49.0,60.0,51.0,62.0,55.0,52.0,55.0,64.0
bics,bics_l2,Materials,BDT,68.0,69.0,68.0,73.0,67.0,77.0,68.0,67.0,68.0,66.0,61.0,
bics,bics_l2,Materials,BFC,52.0,57.0,52.0,51.0,38.0,56.0,53.0,54.0,42.0,59.0,55.0,50.0
bics,bics_l2,Materials,BHT,0.0,,,,,,,,,,,
bics,bics_l2,Materials,BII,66.0,64.0,68.0,62.0,75.0,56.0,50.0,41.0,36.0,42.0,37.0,
bics,bics_l2,Materials,BKC,65.0,38.0,43.0,16.0,20.0,2.0,70.0,54.0,24.0,14.0,7.0,8.0
bics,bics_l2,Materials,BMC,90.0,79.0,84.0,95.0,100.0,98.0,81.0,90.0,84.0,77.0,76.0,76.0
bics,bics_l2,Materials,BMF,92.0,91.0,100.0,100.0,,,,,,,,
bics,bics_l2,Materials,BMP,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0
bics,bics_l2,Materials,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bics,bics_l2,Materials,BPC,57.0,53.0,42.0,58.0,56.0,56.0,55.0,58.0,62.0,57.0,60.0,50.0
bics,bics_l2,Materials,BT6,18.0,7.0,10.0,,,24.0,,,,,,
bics,bics_l2,Materials,BTD,50.0,40.0,,,56.0,,,,,,,
bics,bics_l2,Materials,BTG,94.0,,86.0,89.0,76.0,,,,,,,
bics,bics_l2,Materials,BTS,27.0,33.0,27.0,51.0,45.0,54.0,50.0,57.0,49.0,47.0,50.0,49.0
bics,bics_l2,Materials,BXH,56.0,51.0,59.0,62.0,74.0,57.0,56.0,59.0,59.0,54.0,59.0,54.0
bics,bics_l2,Materials,C32,66.0,82.0,82.0,69.0,60.0,78.0,64.0,69.0,71.0,73.0,61.0,64.0
bics,bics_l2,Materials,C69,39.0,14.0,37.0,40.0,35.0,51.0,20.0,53.0,51.0,37.0,51.0,61.0
bics,bics_l2,Materials,CAP,97.0,100.0,100.0,80.0,82.0,70.0,100.0,90.0,85.0,100.0,100.0,89.0
bics,bics_l2,Materials,CBI,41.0,27.0,28.0,29.0,27.0,18.0,15.0,16.0,37.0,32.0,32.0,43.0
bics,bics_l2,Materials,CCM,63.0,62.0,60.0,61.0,,,,,,,,
bics,bics_l2,Materials,CET,69.0,45.0,52.0,80.0,56.0,58.0,55.0,51.0,51.0,55.0,46.0,64.0
bics,bics_l2,Materials,CKD,50.0,63.0,78.0,53.0,51.0,50.0,59.0,66.0,57.0,47.0,86.0,
bics,bics_l2,Materials,CLC,80.0,91.0,93.0,88.0,76.0,67.0,87.0,86.0,78.0,95.0,100.0,94.0
bics,bics_l2,Materials,CLH,59.0,55.0,46.0,83.0,64.0,67.0,64.0,93.0,68.0,75.0,77.0,85.0
bics,bics_l2,Materials,CLM,56.0,53.0,53.0,61.0,76.0,78.0,69.0,68.0,68.0,70.0,74.0,48.0
bics,bics_l2,Materials,CMD,78.0,67.0,76.0,,92.0,71.0,70.0,72.0,84.0,69.0,73.0,90.0
bics,bics_l2,Materials,CMI,0.0,,,,,,,,,,,
bics,bics_l2,Materials,CPC,76.0,75.0,65.0,60.0,88.0,71.0,60.0,76.0,71.0,79.0,66.0,70.0
bics,bics_l2,Materials,CQT,23.0,17.0,12.0,30.0,31.0,51.0,24.0,50.0,34.0,26.0,29.0,50.0
bics,bics_l2,Materials,CRC,53.0,41.0,56.0,40.0,57.0,54.0,46.0,61.0,52.0,35.0,58.0,58.0
bics,bics_l2,Materials,CSV,100.0,99.0,100.0,100.0,100.0,93.0,85.0,94.0,100.0,95.0,93.0,75.0
bics,bics_l2,Materials,CVT,78.0,62.0,77.0,86.0,87.0,65.0,89.0,98.0,61.0,79.0,88.0,71.0
bics,bics_l2,Materials,DAG,56.0,43.0,47.0,39.0,52.0,57.0,53.0,23.0,26.0,47.0,23.0,21.0
bics,bics_l2,Materials,DC2,50.0,51.0,35.0,10.0,35.0,18.0,54.0,61.0,23.0,21.0,64.0,32.0
bics,bics_l2,Materials,DCM,75.0,69.0,67.0,67.0,80.0,70.0,59.0,71.0,69.0,84.0,77.0,84.0
bics,bics_l2,Materials,DCS,77.0,73.0,77.0,77.0,81.0,70.0,67.0,77.0,77.0,72.0,77.0,77.0
bics,bics_l2,Materials,DDV,64.0,75.0,62.0,65.0,56.0,56.0,51.0,55.0,63.0,43.0,66.0,77.0
bics,bics_l2,Materials,DGC,87.0,81.0,95.0,99.0,94.0,89.0,75.0,83.0,96.0,91.0,89.0,80.0
bics,bics_l2,Materials,DHA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l2,Materials,DHB,19.0,9.0,8.0,15.0,19.0,,,,,,,
bics,bics_l2,Materials,DHC,61.0,59.0,57.0,55.0,57.0,56.0,57.0,77.0,81.0,72.0,72.0,82.0
bics,bics_l2,Materials,DHM,55.0,58.0,56.0,63.0,81.0,63.0,60.0,60.0,53.0,52.0,74.0,32.0
bics,bics_l2,Materials,DID,37.0,16.0,20.0,49.0,45.0,52.0,35.0,46.0,31.0,37.0,36.0,35.0
bics,bics_l2,Materials,DNP,24.0,20.0,24.0,35.0,36.0,26.0,24.0,21.0,42.0,38.0,21.0,21.0
bics,bics_l2,Materials,DNY,26.0,33.0,47.0,7.0,0.0,0.0,0.0,,,,,
bics,bics_l2,Materials,DPM,91.0,77.0,84.0,85.0,89.0,82.0,77.0,90.0,80.0,88.0,84.0,76.0
bics,bics_l2,Materials,DPR,100.0,80.0,83.0,93.0,100.0,83.0,81.0,88.0,79.0,73.0,97.0,74.0
bics,bics_l2,Materials,DPS,32.0,52.0,35.0,41.0,,,,,,,,
bics,bics_l2,Materials,DRG,,,,,,50.0,55.0,60.0,46.0,38.0,52.0,59.0
bics,bics_l2,Materials,DRI,63.0,60.0,53.0,69.0,67.0,56.0,57.0,71.0,49.0,42.0,59.0,61.0
bics,bics_l2,Materials,DSG,,,,42.0,44.0,50.0,52.0,24.0,22.0,25.0,17.0,24.0
bics,bics_l2,Materials,DTC,50.0,23.0,35.0,40.0,27.0,33.0,49.0,37.0,51.0,46.0,53.0,48.0
bics,bics_l2,Materials,DTL,63.0,58.0,44.0,43.0,35.0,57.0,45.0,21.0,19.0,44.0,13.0,67.0
bics,bics_l2,Materials,DTT,59.0,56.0,53.0,56.0,72.0,67.0,64.0,67.0,73.0,70.0,68.0,63.0
bics,bics_l2,Materials,DXV,73.0,70.0,76.0,73.0,66.0,67.0,74.0,82.0,71.0,70.0,74.0,71.0
bics,bics_l2,Materials,ELC,73.0,68.0,65.0,75.0,78.0,73.0,70.0,71.0,69.0,65.0,67.0,67.0
bics,bics_l2,Materials,FCM,56.0,53.0,55.0,61.0,63.0,67.0,63.0,59.0,75.0,62.0,65.0,
bics,bics_l2,Materials,FDC,55.0,43.0,31.0,75.0,40.0,78.0,65.0,62.0,55.0,53.0,51.0,49.0
bics,bics_l2,Materials,FIC,56.0,50.0,42.0,68.0,64.0,56.0,45.0,45.0,49.0,50.0,52.0,49.0
bics,bics_l2,Materials,GAB,,,,,79.0,71.0,84.0,85.0,60.0,55.0,62.0,58.0
bics,bics_l2,Materials,GKM,64.0,61.0,63.0,56.0,57.0,55.0,53.0,39.0,51.0,41.0,48.0,50.0
bics,bics_l2,Materials,GLC,,,65.0,68.0,65.0,54.0,51.0,67.0,45.0,,39.0,17.0
bics,bics_l2,Materials,GMX,76.0,85.0,91.0,86.0,78.0,91.0,94.0,99.0,92.0,96.0,100.0,91.0
bics,bics_l2,Materials,GVT,,54.0,,,,,,,,,,
bics,bics_l2,Materials,HAG,45.0,33.0,51.0,19.0,38.0,10.0,10.0,15.0,35.0,26.0,10.0,0.0
bics,bics_l2,Materials,HAI,55.0,54.0,62.0,74.0,64.0,68.0,60.0,57.0,63.0,56.0,59.0,61.0
bics,bics_l2,Materials,HAP,71.0,66.0,74.0,76.0,82.0,71.0,65.0,64.0,70.0,68.0,68.0,86.0
bics,bics_l2,Materials,HCC,66.0,64.0,70.0,56.0,59.0,72.0,65.0,64.0,59.0,56.0,55.0,56.0
bics,bics_l2,Materials,HCD,71.0,72.0,68.0,68.0,78.0,75.0,71.0,68.0,69.0,67.0,59.0,60.0
bics,bics_l2,Materials,HDA,61.0,57.0,56.0,82.0,66.0,65.0,56.0,69.0,56.0,23.0,64.0,54.0
bics,bics_l2,Materials,HGM,100.0,88.0,100.0,100.0,98.0,87.0,84.0,86.0,91.0,94.0,80.0,89.0
bics,bics_l2,Materials,HHP,,52.0,51.0,51.0,58.0,52.0,50.0,50.0,55.0,52.0,52.0,49.0
bics,bics_l2,Materials,HII,55.0,60.0,56.0,53.0,59.0,62.0,64.0,54.0,48.0,57.0,65.0,60.0
bics,bics_l2,Materials,HLC,30.0,39.0,48.0,40.0,42.0,55.0,25.0,54.0,50.0,20.0,16.0,15.0
bics,bics_l2,Materials,HLY,14.0,0.0,1.0,1.0,29.0,0.0,0.0,53.0,8.0,0.0,0.0,
bics,bics_l2,Materials,HMC,68.0,69.0,70.0,87.0,72.0,71.0,71.0,63.0,69.0,71.0,77.0,77.0
bics,bics_l2,Materials,HNG,47.0,33.0,12.0,14.0,27.0,4.0,9.0,0.0,36.0,23.0,1.0,36.0
bics,bics_l2,Materials,HOM,49.0,51.0,49.0,59.0,44.0,57.0,53.0,66.0,58.0,57.0,58.0,52.0
bics,bics_l2,Materials,HPG,96.0,76.0,80.0,77.0,86.0,78.0,68.0,69.0,79.0,74.0,77.0,71.0
bics,bics_l2,Materials,HPH,,57.0,,,,58.0,,,,,,
bics,bics_l2,Materials,HPM,42.0,45.0,85.0,53.0,63.0,54.0,50.0,48.0,47.0,34.0,30.0,72.0
bics,bics_l2,Materials,HSG,49.0,31.0,36.0,42.0,47.0,56.0,52.0,46.0,58.0,56.0,68.0,64.0
bics,bics_l2,Materials,HSP,90.0,,,98.0,99.0,78.0,79.0,91.0,88.0,79.0,91.0,85.0
bics,bics_l2,Materials,HT1,60.0,61.0,55.0,69.0,62.0,70.0,68.0,66.0,64.0,67.0,68.0,63.0
bics,bics_l2,Materials,HVT,80.0,62.0,86.0,76.0,96.0,91.0,64.0,66.0,63.0,57.0,62.0,53.0
bics,bics_l2,Materials,HVX,28.0,22.0,36.0,51.0,34.0,47.0,51.0,51.0,52.0,58.0,54.0,45.0
bics,bics_l2,Materials,IRC,,85.0,82.0,100.0,97.0,96.0,68.0,100.0,53.0,83.0,74.0,100.0
bics,bics_l2,Materials,KDM,73.0,72.0,78.0,100.0,60.0,78.0,73.0,72.0,72.0,53.0,55.0,59.0
bics,bics_l2,Materials,KHB,49.0,,,,47.0,50.0,37.0,53.0,49.0,49.0,49.0,41.0
bics,bics_l2,Materials,KHD,97.0,71.0,61.0,72.0,,,,,,,,
bics,bics_l2,Materials,KHL,13.0,3.0,7.0,13.0,18.0,,,,,,,
bics,bics_l2,Materials,KLM,,,,,,,,,,71.0,,
bics,bics_l2,Materials,KMT,67.0,63.0,63.0,62.0,59.0,65.0,65.0,60.0,60.0,56.0,60.0,67.0
bics,bics_l2,Materials,KPF,94.0,51.0,57.0,44.0,46.0,43.0,47.0,73.0,9.0,54.0,7.0,54.0
bics,bics_l2,Materials,KSB,100.0,70.0,66.0,81.0,81.0,74.0,62.0,68.0,65.0,69.0,59.0,72.0
bics,bics_l2,Materials,KSK,39.0,29.0,31.0,50.0,45.0,,,,,,,
bics,bics_l2,Materials,KSQ,74.0,67.0,64.0,91.0,58.0,66.0,62.0,73.0,62.0,84.0,72.0,88.0
bics,bics_l2,Materials,KSV,41.0,26.0,19.0,27.0,28.0,33.0,23.0,15.0,24.0,22.0,34.0,38.0
bics,bics_l2,Materials,KVC,54.0,50.0,48.0,54.0,52.0,57.0,52.0,42.0,39.0,43.0,48.0,44.0
bics,bics_l2,Materials,LAS,58.0,53.0,43.0,54.0,40.0,55.0,44.0,39.0,53.0,56.0,64.0,62.0
bics,bics_l2,Materials,LBM,89.0,92.0,95.0,100.0,100.0,100.0,95.0,96.0,100.0,100.0,100.0,87.0
bics,bics_l2,Materials,LCM,82.0,60.0,66.0,66.0,84.0,72.0,83.0,92.0,60.0,73.0,80.0,67.0
bics,bics_l2,Materials,LIC,0.0,3.0,19.0,14.0,4.0,0.0,2.0,11.0,0.0,2.0,19.0,3.0
bics,bics_l2,Materials,LTG,51.0,54.0,37.0,59.0,50.0,67.0,57.0,56.0,46.0,63.0,59.0,62.0
bics,bics_l2,Materials,MCC,70.0,72.0,77.0,76.0,74.0,94.0,79.0,87.0,67.0,69.0,64.0,55.0
bics,bics_l2,Materials,MCP,68.0,66.0,62.0,86.0,76.0,75.0,58.0,63.0,61.0,70.0,55.0,56.0
bics,bics_l2,Materials,MDC,32.0,19.0,27.0,32.0,36.0,20.0,43.0,39.0,44.0,26.0,28.0,34.0
bics,bics_l2,Materials,MDF,40.0,44.0,42.0,53.0,40.0,53.0,52.0,40.0,26.0,24.0,55.0,54.0
bics,bics_l2,Materials,MEL,52.0,37.0,35.0,42.0,43.0,54.0,39.0,48.0,43.0,38.0,39.0,52.0
bics,bics_l2,Materials,MIM,62.0,21.0,41.0,27.0,39.0,10.0,15.0,0.0,11.0,18.0,0.0,1.0
bics,bics_l2,Materials,MSR,61.0,66.0,52.0,69.0,57.0,55.0,60.0,28.0,21.0,29.0,59.0,31.0
bics,bics_l2,Materials,MVC,76.0,66.0,88.0,86.0,74.0,74.0,81.0,89.0,64.0,58.0,63.0,71.0
bics,bics_l2,Materials,NBC,16.0,14.0,15.0,35.0,32.0,27.0,30.0,17.0,23.0,7.0,55.0,24.0
bics,bics_l2,Materials,NFC,95.0,100.0,61.0,57.0,96.0,100.0,69.0,65.0,96.0,98.0,76.0,63.0
bics,bics_l2,Materials,NHC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0
bics,bics_l2,Materials,NHP,47.0,40.0,40.0,53.0,40.0,49.0,29.0,,50.0,,,
bics,bics_l2,Materials,NKG,65.0,55.0,50.0,53.0,53.0,60.0,60.0,56.0,55.0,50.0,58.0,59.0
bics,bics_l2,Materials,NNC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0
bics,bics_l2,Materials,NSC,87.0,70.0,66.0,96.0,90.0,77.0,69.0,82.0,63.0,80.0,65.0,74.0
bics,bics_l2,Materials,NSH,46.0,38.0,30.0,35.0,41.0,54.0,31.0,24.0,33.0,34.0,31.0,27.0
bics,bics_l2,Materials,NTP,60.0,59.0,58.0,61.0,71.0,76.0,65.0,69.0,73.0,68.0,79.0,68.0
bics,bics_l2,Materials,PAS,,,,69.0,59.0,67.0,59.0,53.0,53.0,59.0,50.0,44.0
bics,bics_l2,Materials,PBP,58.0,55.0,44.0,66.0,73.0,69.0,38.0,65.0,50.0,45.0,67.0,82.0
bics,bics_l2,Materials,PCE,100.0,90.0,95.0,81.0,84.0,100.0,100.0,100.0,86.0,88.0,92.0,100.0
bics,bics_l2,Materials,PCM,56.0,60.0,62.0,,,,66.0,61.0,,72.0,,
bics,bics_l2,Materials,PCN,63.0,65.0,48.0,51.0,55.0,,,,,,,
bics,bics_l2,Materials,PDB,64.0,55.0,54.0,60.0,56.0,60.0,72.0,61.0,55.0,56.0,57.0,47.0
bics,bics_l2,Materials,PIS,68.0,66.0,62.0,65.0,74.0,70.0,62.0,73.0,73.0,68.0,67.0,58.0
bics,bics_l2,Materials,PLC,55.0,51.0,40.0,51.0,54.0,57.0,51.0,51.0,55.0,51.0,52.0,45.0
bics,bics_l2,Materials,PLP,70.0,52.0,43.0,46.0,48.0,55.0,51.0,60.0,60.0,55.0,52.0,30.0
bics,bics_l2,Materials,PMB,100.0,100.0,100.0,96.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l2,Materials,PMP,46.0,35.0,47.0,46.0,37.0,22.0,44.0,37.0,37.0,49.0,41.0,39.0
bics,bics_l2,Materials,POM,69.0,60.0,56.0,39.0,42.0,24.0,18.0,17.0,15.0,18.0,11.0,14.0
bics,bics_l2,Materials,PSE,97.0,86.0,88.0,100.0,92.0,90.0,96.0,100.0,86.0,81.0,73.0,86.0
bics,bics_l2,Materials,PSW,97.0,98.0,76.0,98.0,100.0,100.0,89.0,100.0,92.0,86.0,85.0,100.0
bics,bics_l2,Materials,PVO,64.0,53.0,,,,81.0,,,,,,
bics,bics_l2,Materials,QNC,3.0,7.0,16.0,40.0,27.0,22.0,16.0,53.0,40.0,48.0,6.0,
bics,bics_l2,Materials,RDP,21.0,22.0,20.0,31.0,30.0,23.0,41.0,45.0,28.0,33.0,19.0,21.0
bics,bics_l2,Materials,S72,39.0,2.0,37.0,33.0,38.0,12.0,59.0,10.0,9.0,5.0,57.0,47.0
bics,bics_l2,Materials,S74,56.0,54.0,40.0,57.0,70.0,51.0,58.0,74.0,61.0,63.0,59.0,56.0
bics,bics_l2,Materials,SCJ,12.0,41.0,21.0,26.0,32.0,19.0,21.0,16.0,25.0,24.0,28.0,19.0
bics,bics_l2,Materials,SCL,49.0,34.0,44.0,46.0,48.0,56.0,56.0,40.0,62.0,65.0,60.0,71.0
bics,bics_l2,Materials,SDG,69.0,55.0,62.0,59.0,57.0,80.0,90.0,71.0,69.0,86.0,78.0,66.0
bics,bics_l2,Materials,SDK,,57.0,78.0,63.0,81.0,71.0,61.0,53.0,,50.0,,
bics,bics_l2,Materials,SDN,69.0,61.0,72.0,79.0,84.0,74.0,71.0,77.0,78.0,72.0,74.0,90.0
bics,bics_l2,Materials,SFG,57.0,56.0,50.0,53.0,48.0,58.0,32.0,55.0,48.0,52.0,41.0,44.0
bics,bics_l2,Materials,SJF,60.0,67.0,60.0,59.0,61.0,62.0,46.0,35.0,58.0,33.0,47.0,50.0
bics,bics_l2,Materials,SPA,95.0,75.0,72.0,,,,,,,,,
bics,bics_l2,Materials,SPI,53.0,64.0,50.0,67.0,57.0,58.0,57.0,58.0,55.0,56.0,56.0,43.0
bics,bics_l2,Materials,SPP,38.0,23.0,30.0,33.0,15.0,6.0,0.0,,,,,
bics,bics_l2,Materials,SQC,57.0,50.0,49.0,51.0,49.0,58.0,59.0,62.0,65.0,65.0,63.0,68.0
